doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,publisher_status_code
10.1016/j.jcf.2020.12.006,https://doi.org/10.1016/j.jcf.2020.12.006,VO2max as an exercise tolerance endpoint in people with cystic fibrosis: Lessons from a lumacaftor/ivacaftor trial,journal-article,FALSE,5/1/21,2021,Journal of Cystic Fibrosis,1569-1993,1569-1993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],"[{'updated': '2022-05-24T07:31:38.403640', 'url': 'https://doi.org/10.1016/j.jcf.2020.12.006', 'url_for_pdf': None, 'url_for_landing_page': 'https://doi.org/10.1016/j.jcf.2020.12.006', 'evidence': 'embargoed (via journal policy)', 'license': None, 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2023-05-01'}]",2021-06-06T02:46:37.609770,2,"[{'ORCID': 'http://orcid.org/0000-0003-2118-3646', 'given': 'John', 'family': 'Wilson', 'sequence': 'first', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-3108-7359', 'given': 'Xiaojun', 'family': 'You', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Matt', 'family': 'Ellis', 'sequence': 'additional'}, {'given': 'Don S.', 'family': 'Urquhart', 'sequence': 'additional'}, {'given': 'Lokesh', 'family': 'Jha', 'sequence': 'additional'}, {'given': 'Margaret', 'family': 'Duncan', 'sequence': 'additional'}, {'given': 'Simon', 'family': 'Tian', 'sequence': 'additional'}, {'given': 'Ryan A.', 'family': 'Harris', 'sequence': 'additional'}, {'given': 'Tom', 'family': 'Kotsimbos', 'sequence': 'additional'}, {'given': 'Dominic', 'family': 'Keating', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.pcd.2020.11.003,https://doi.org/10.1016/j.pcd.2020.11.003,Comparing the effects of 12 months aerobic exercise and resistance training on glucose metabolism among prediabetes phenotype: A explorative randomized controlled trial,journal-article,FALSE,4/1/21,2021,Primary Care Diabetes,1751-9918,1878-0210,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-05T22:09:35.606677,2,"[{'given': 'Lin', 'family': 'Liu', 'sequence': 'first'}, {'given': 'Xiaojun', 'family': 'Ma', 'sequence': 'additional'}, {'given': 'Huiwen', 'family': 'XU', 'sequence': 'additional'}, {'given': 'Sijie', 'family': 'Ruan', 'sequence': 'additional'}, {'given': 'Xiaodan', 'family': 'Yuan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.scispo.2020.09.006,https://doi.org/10.1016/j.scispo.2020.09.006,Comparison of different exercise testing modalities to determine maximal aerobic speed in amateur soccer players,journal-article,FALSE,4/1/21,2021,Science & Sports,0765-1597,0765-1597,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-05-02T19:20:56.730281,2,"[{'ORCID': 'http://orcid.org/0000-0002-4581-5567', 'given': 'A.', 'family': 'Darendeli', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'D.', 'family': 'Vitiello', 'sequence': 'additional'}, {'given': 'V.L.', 'family': 'Billat', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Diker', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Cuğ', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.numecd.2020.12.006,https://doi.org/10.1016/j.numecd.2020.12.006,Delayed effect of different exercise modalities on glycaemic control in type 1 diabetes mellitus: A systematic review and meta-analysis,journal-article,FALSE,3/1/21,2021,"Nutrition, Metabolism and Cardiovascular Diseases",0939-4753,0939-4753,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-26T23:31:02.256597,2,"[{'ORCID': 'http://orcid.org/0000-0002-5221-580X', 'given': 'Giacomo', 'family': 'Valli', 'sequence': 'first', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-9549-0839', 'given': 'Dean', 'family': 'Minnock', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-9627-883X', 'given': 'Giampiero', 'family': 'Tarantino', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-2064-5952', 'given': 'Ross D.', 'family': 'Neville', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.clnesp.2020.11.013,https://doi.org/10.1016/j.clnesp.2020.11.013,"Fasted exercise does not improve postprandial lipemia responses to different meals in lean and obese subjects: A crossover, randomized clinical trial",journal-article,FALSE,2/1/21,2021,Clinical Nutrition ESPEN,2405-4577,2405-4577,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-24T04:30:51.646297,2,"[{'given': 'André Luiz', 'family': 'Lopes', 'sequence': 'first'}, {'given': 'Rodrigo Cauduro Oliveira', 'family': 'Macedo', 'sequence': 'additional'}, {'given': 'Renata Lopes', 'family': 'Krüger', 'sequence': 'additional'}, {'given': 'Rogério', 'family': 'Friedman', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0003-4124-9470', 'given': 'Randhall Bruce', 'family': 'Carteri', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Álvaro', 'family': 'Reischak-Oliveira', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.physbeh.2020.113264,https://doi.org/10.1016/j.physbeh.2020.113264,Combined effects of solar radiation and airflow on endurance exercise capacity in the heat,journal-article,FALSE,2/1/21,2021,Physiology & Behavior,0031-9384,0031-9384,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T19:14:12.797795,2,"[{'given': 'Hidenori', 'family': 'Otani', 'sequence': 'first'}, {'given': 'Mitsuharu', 'family': 'Kaya', 'sequence': 'additional'}, {'given': 'Akira', 'family': 'Tamaki', 'sequence': 'additional'}, {'given': 'Heita', 'family': 'Goto', 'sequence': 'additional'}, {'given': 'Ken', 'family': 'Tokizawa', 'sequence': 'additional'}, {'given': 'Ronald J', 'family': 'Maughan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.scispo.2021.03.005,https://doi.org/10.1016/j.scispo.2021.03.005,Comparisons of cardiorespiratory and thermoregulatory responses to table tennis and cycling at similar perceived levels of effort,journal-article,FALSE,8/1/21,2021,Science & Sports,0765-1597,0765-1597,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-03-08T19:57:44.323241,2,"[{'given': 'A.', 'family': 'Ishiguro', 'sequence': 'first'}, {'given': 'T.', 'family': 'Amano', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.mehy.2020.110474,https://doi.org/10.1016/j.mehy.2020.110474,Long distance running – Can bioprofiling predict success in endurance athletes?,journal-article,FALSE,1/1/21,2021,Medical Hypotheses,0306-9877,0306-9877,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-01T07:25:53.316043,2,"[{'given': 'Simone', 'family': 'König', 'sequence': 'first'}, {'given': 'Charlotte', 'family': 'Jockenhöfer', 'sequence': 'additional'}, {'given': 'Christian', 'family': 'Billich', 'sequence': 'additional'}, {'given': 'Meinrad', 'family': 'Beer', 'sequence': 'additional'}, {'given': 'Jürgen', 'family': 'Machann', 'sequence': 'additional'}, {'given': 'Arno', 'family': 'Schmidt-Trucksäss', 'sequence': 'additional'}, {'given': 'Uwe', 'family': 'Schütz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2020.102746,https://doi.org/10.1016/j.jtherbio.2020.102746,Differences between sexes in thermoregulatory responses and exercise time during endurance exercise in a hot environment following pre-cooling with ice slurry ingestion,journal-article,FALSE,12/1/20,2020,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T03:51:46.471453,2,"[{'given': 'Risa', 'family': 'Iwata', 'sequence': 'first'}, {'given': 'Takuji', 'family': 'Kawamura', 'sequence': 'additional'}, {'given': 'Yuri', 'family': 'Hosokawa', 'sequence': 'additional'}, {'given': 'Lili', 'family': 'Chang', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-6572-5809', 'given': 'Katsuhiko', 'family': 'Suzuki', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Isao', 'family': 'Muraoka', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.hlc.2020.05.098,https://doi.org/10.1016/j.hlc.2020.05.098,The Effects of Aerobic Exercise on N-terminal Pro-B-type Natriuretic Peptide and Cardiopulmonary Function in Patients With Heart Failure: A Meta-Analysis of Randomised Clinical Trials,journal-article,FALSE,12/1/20,2020,"Heart, Lung and Circulation",1443-9506,1443-9506,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-02T02:12:42.048084,2,"[{'given': 'Anwar', 'family': 'Santoso', 'sequence': 'first'}, {'given': 'Rido', 'family': 'Maulana', 'sequence': 'additional'}, {'given': 'Fatimah', 'family': 'Alzahra', 'sequence': 'additional'}, {'given': 'Hawani Sasmaya', 'family': 'Prameswari', 'sequence': 'additional'}, {'given': 'Ade Meidian', 'family': 'Ambari', 'sequence': 'additional'}, {'given': 'Anggoro Budi', 'family': 'Hartopo', 'sequence': 'additional'}, {'given': 'Irsad Andi', 'family': 'Arso', 'sequence': 'additional'}, {'given': 'Basuni', 'family': 'Radi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.jtherbio.2020.102703,https://doi.org/10.1016/j.jtherbio.2020.102703,Effectiveness of skin-heating using a water-perfused suit as passive and post-exercise heat acclimation strategies,journal-article,FALSE,10/1/20,2020,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T06:58:56.294039,2,"[{'given': 'Yelin', 'family': 'Ko', 'sequence': 'first'}, {'given': 'Juho', 'family': 'Kang', 'sequence': 'additional'}, {'given': 'Seon-Hong', 'family': 'Seol', 'sequence': 'additional'}, {'given': 'Joo-Young', 'family': 'Lee', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2020.102717,https://doi.org/10.1016/j.jtherbio.2020.102717,Effects of exercise in hot and humid conditions and bovine colostrum on salivary immune markers,journal-article,FALSE,10/1/20,2020,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T02:19:49.855008,2,"[{'ORCID': 'http://orcid.org/0000-0003-2502-8870', 'given': 'Zachary', 'family': 'McKenna', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Quint', 'family': 'Berkemeier', 'sequence': 'additional'}, {'given': 'Felipe', 'family': 'Gorini', 'sequence': 'additional'}, {'given': 'Matthew', 'family': 'Kuennen', 'sequence': 'additional'}, {'given': 'Ashley', 'family': 'Naylor', 'sequence': 'additional'}, {'given': 'Austin', 'family': 'Kleint', 'sequence': 'additional'}, {'given': 'Trevor', 'family': 'Gillum', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jsams.2020.03.005,https://doi.org/10.1016/j.jsams.2020.03.005,"Effect of a novel low volume, high intensity concurrent training regimen on recruit fitness and resilience",journal-article,FALSE,10/1/20,2020,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-26T10:40:20.279639,2,"[{'given': 'Simon D.', 'family': 'Burley', 'sequence': 'first'}, {'given': 'Jace R.', 'family': 'Drain', 'sequence': 'additional'}, {'given': 'John A.', 'family': 'Sampson', 'sequence': 'additional'}, {'given': 'Bradley C.', 'family': 'Nindl', 'sequence': 'additional'}, {'given': 'Herbert', 'family': 'Groeller', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2020.102612,https://doi.org/10.1016/j.jtherbio.2020.102612,Effect of prefabricated thermoformable foot orthoses on plantar surface temperature after running: A gender comparison,journal-article,FALSE,7/1/20,2020,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T10:16:43.652237,2,"[{'given': 'Irene', 'family': 'Jimenez-Perez', 'sequence': 'first'}, {'given': 'Marina', 'family': 'Gil-Calvo', 'sequence': 'additional'}, {'given': 'Jose Ignacio', 'family': 'Priego-Quesada', 'sequence': 'additional'}, {'given': 'Inmaculada', 'family': 'Aparicio', 'sequence': 'additional'}, {'given': 'Pedro', 'family': 'Pérez-Soriano', 'sequence': 'additional'}, {'given': 'Rosa Ma Cibrián', 'family': 'Ortiz de Anda', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jsams.2019.12.005,https://doi.org/10.1016/j.jsams.2019.12.005,Can anthropometry and physical fitness testing explain physical activity levels in children and adolescents with obesity?,journal-article,FALSE,6/1/20,2020,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-03-30T06:22:33.017053,2,"[{'given': 'Ryan E.R.', 'family': 'Reid', 'sequence': 'first'}, {'given': 'Alicia', 'family': 'Fillon', 'sequence': 'additional'}, {'given': 'David', 'family': 'Thivel', 'sequence': 'additional'}, {'given': 'Mélanie', 'family': 'Henderson', 'sequence': 'additional'}, {'given': 'Tracie A.', 'family': 'Barnett', 'sequence': 'additional'}, {'given': 'Jean-Luc', 'family': 'Bigras', 'sequence': 'additional'}, {'given': 'Marie-Eve', 'family': 'Mathieu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.exger.2020.110853,https://doi.org/10.1016/j.exger.2020.110853,Endurance training but not high-intensity interval training reduces liver carcinogenesis in mice with hepatocellular carcinogen diethylnitrosamine,journal-article,FALSE,5/1/20,2020,Experimental Gerontology,0531-5565,0531-5565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T02:13:46.581940,2,"[{'given': 'Xue', 'family': 'Zhang', 'sequence': 'first'}, {'given': 'Lu', 'family': 'Cao', 'sequence': 'additional'}, {'given': 'Benlong', 'family': 'Ji', 'sequence': 'additional'}, {'given': 'Lingxia', 'family': 'Li', 'sequence': 'additional'}, {'given': 'Zhengtang', 'family': 'Qi', 'sequence': 'additional'}, {'given': 'Shuzhe', 'family': 'Ding', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jbmt.2019.05.031,https://doi.org/10.1016/j.jbmt.2019.05.031,Does whole body vibration training improve heart rate variability in kidney transplants patients? A randomized clinical trial,journal-article,FALSE,4/1/20,2020,Journal of Bodywork and Movement Therapies,1360-8592,1360-8592,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-02T22:16:10.278296,2,"[{'given': 'Tuíra O.', 'family': 'Maia', 'sequence': 'first'}, {'given': 'Dulciane N.', 'family': 'Paiva', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-5301-7741', 'given': 'Dário C.', 'family': 'Sobral Filho', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Frederico C.B.', 'family': 'Cavalcanti', 'sequence': 'additional'}, {'given': 'Lívia G.', 'family': 'Rocha', 'sequence': 'additional'}, {'given': 'Camila C.A.', 'family': 'Andrade', 'sequence': 'additional'}, {'given': 'Aluísio R.A.', 'family': 'Macedo Júnior', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-3093-7481', 'given': 'Patrícia E.M.', 'family': 'Marinho', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.mhpa.2020.100327,https://doi.org/10.1016/j.mhpa.2020.100327,A randomized control trial investigating high-intensity interval training and mental health: A novel non-responder phenotype related to anxiety in young adults,journal-article,FALSE,3/1/20,2020,Mental Health and Physical Activity,1755-2966,1878-0199,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T12:45:54.686596,2,"[{'given': 'Kristen M.', 'family': 'Lucibello', 'sequence': 'first'}, {'given': 'Emily M.', 'family': 'Paolucci', 'sequence': 'additional'}, {'given': 'Jeffrey D.', 'family': 'Graham', 'sequence': 'additional'}, {'given': 'Jennifer J.', 'family': 'Heisz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.jsams.2019.08.013,https://doi.org/10.1016/j.jsams.2019.08.013,Evaluation of a sport-specific field test to determine maximal lactate accumulation rate and sprint performance parameters in running,journal-article,FALSE,1/1/20,2020,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-04T18:48:56.889892,2,"[{'given': 'Oliver J.', 'family': 'Quittmann', 'sequence': 'first'}, {'given': 'Daniel', 'family': 'Appelhans', 'sequence': 'additional'}, {'given': 'Thomas', 'family': 'Abel', 'sequence': 'additional'}, {'given': 'Heiko K.', 'family': 'Strüder', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.cardfail.2019.10.004,https://doi.org/10.1016/j.cardfail.2019.10.004,The Power of Cardiac Output,journal-article,FALSE,12/1/19,2019,Journal of Cardiac Failure,1071-9164,1071-9164,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T09:12:56.667367,2,"[{'given': 'Donna', 'family': 'Mancini', 'sequence': 'first'}, {'given': 'Thierry H.', 'family': 'LeJemtel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2019.102425,https://doi.org/10.1016/j.jtherbio.2019.102425,"Serum, erythrocyte and urinary concentrations of iron, copper, selenium and zinc do not change during an incremental test to exhaustion in either normothermic or hyperthermic conditions",journal-article,FALSE,12/1/19,2019,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T00:57:17.532398,2,"[{'given': 'J.', 'family': 'Siquier-Coll', 'sequence': 'first'}, {'given': 'I.', 'family': 'Bartolomé', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Perez-Quintero', 'sequence': 'additional'}, {'given': 'F.J.', 'family': 'Grijota', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Arroyo', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Muñoz', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Maynar-Mariño', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.orthtr.2019.10.001,https://doi.org/10.1016/j.orthtr.2019.10.001,Running on the hypogravity treadmill AlterG® does not reduce the magnitude of peak tibial impact accelerations,journal-article,FALSE,12/1/19,2019,Sports Orthopaedics and Traumatology,0949-328X,0949-328X,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T03:04:33.915929,2,"[{'given': 'Olaf', 'family': 'Ueberschär', 'sequence': 'first'}, {'given': 'Daniel', 'family': 'Fleckenstein', 'sequence': 'additional'}, {'given': 'Jan C.', 'family': 'Wüstenfeld', 'sequence': 'additional'}, {'given': 'Frank', 'family': 'Warschun', 'sequence': 'additional'}, {'given': 'Roberto', 'family': 'Falz', 'sequence': 'additional'}, {'given': 'Bernd', 'family': 'Wolfarth', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.scispo.2019.04.005,https://doi.org/10.1016/j.scispo.2019.04.005,Relationship between oxygen pulse and arteriovenous oxygen difference in healthy subjects: Effect of exercise intensity,journal-article,FALSE,12/1/19,2019,Science & Sports,0765-1597,0765-1597,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T03:17:33.131662,2,"[{'given': 'N.', 'family': 'Gmada', 'sequence': 'first'}, {'given': 'B.', 'family': 'Al-Hadabi', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Haj Sassi', 'sequence': 'additional'}, {'given': 'B.', 'family': 'Abdel Samia', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bouhlel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.cardfail.2019.08.013,https://doi.org/10.1016/j.cardfail.2019.08.013,"Cardiopulmonary Exercise Testing, Impedance Cardiography, and Reclassification of Risk in Patients Referred for Heart Failure Evaluation",journal-article,FALSE,12/1/19,2019,Journal of Cardiac Failure,1071-9164,1071-9164,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-30T05:12:19.873698,2,"[{'given': 'Jonathan', 'family': 'Myers', 'sequence': 'first'}, {'given': 'Jeffrey W.', 'family': 'Christle', 'sequence': 'additional'}, {'given': 'Amanda', 'family': 'Tun', 'sequence': 'additional'}, {'given': 'Bilge', 'family': 'Yilmaz', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-9503-6660', 'given': 'Kegan J.', 'family': 'Moneghetti', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Elizabeth', 'family': 'Yuen', 'sequence': 'additional'}, {'given': 'Muhammad', 'family': 'Soofi', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-9418-9577', 'given': 'Euan', 'family': 'Ashley', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
