doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_suffix
10.2466/pms.1999.89.2.684,https://doi.org/10.2466/pms.1999.89.2.684,Regulation of Exercise Intensity Using Ratings of Perceived Exertion during Passive Visual Distraction,journal-article,False,10/1/99,1999.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T22:53:54.667948,2,"[{'given': 'Gwen R.', 'family': 'Hull', 'sequence': 'first', 'affiliation': [{'name': 'Exercise Physiology Laboratory, University of Kansas'}]}, {'given': 'Jeffrey A.', 'family': 'Potteiger', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Physiology Laboratory, University of Kansas'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1999.89.2.684
10.2466/pms.1999.88.1.188,https://doi.org/10.2466/pms.1999.88.1.188,Aerobic Fitness of Tasmanian Secondary School Children Using the 20-M Shuttle Run Test,journal-article,False,2/1/99,1999.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-14T03:02:06.311444,2,"[{'given': 'Dean', 'family': 'Cooley', 'sequence': 'first', 'affiliation': [{'name': 'University of Tasmania at Launceston'}]}, {'given': 'Lars', 'family': 'McNaughton', 'sequence': 'additional', 'affiliation': [{'name': 'Kingston University, London'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1999.88.1.188
10.1177/021849239900700110,https://doi.org/10.1177/021849239900700110,Maximum Exercise after Aortic Valve Replacement with Pulmonary Autograft,journal-article,False,3/1/99,1999.0,Asian Cardiovascular and Thoracic Annals,"0218-4923,1816-5370",0218-4923,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T01:43:43.940682,2,"[{'given': 'Donald B', 'family': 'Doty', 'sequence': 'first', 'affiliation': [{'name': 'Department of Surgery LDS Hospital Salt Lake City, Utah, USA'}]}, {'given': 'Jean H', 'family': 'Flores', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Surgery LDS Hospital Salt Lake City, Utah, USA'}]}, {'given': 'Frank G', 'family': 'Yanowitz', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Surgery LDS Hospital Salt Lake City, Utah, USA'}]}, {'given': 'James H', 'family': 'Oury', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Surgery LDS Hospital Salt Lake City, Utah, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,021849239900700110
10.2466/pms.1998.87.2.575,https://doi.org/10.2466/pms.1998.87.2.575,Validation of Several Methods of Estimating Maximal Oxygen Uptake in Young Men,journal-article,False,10/1/98,1998.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T10:43:28.979360,2,"[{'given': 'Lars', 'family': 'McNaughton', 'sequence': 'first', 'affiliation': [{'name': 'Kingston University'}]}, {'given': 'Phil', 'family': 'Hall', 'sequence': 'additional', 'affiliation': [{'name': 'University of Tasmania at Launceston'}]}, {'given': 'Dean', 'family': 'Cooley', 'sequence': 'additional', 'affiliation': [{'name': 'University of Tasmania at Launceston'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1998.87.2.575
10.2466/pms.1998.86.3c.1153,https://doi.org/10.2466/pms.1998.86.3c.1153,Effects of an External Nasal Dilator Strip on Differentiated Ratings of Perceived Exertion,journal-article,False,6/1/98,1998.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T06:31:17.063496,2,"[{'given': 'Thomas J.', 'family': 'Pujol', 'sequence': 'first', 'affiliation': [{'name': 'Southeast Missouri State University'}]}, {'given': 'Mark E.', 'family': 'Langenfeld', 'sequence': 'additional', 'affiliation': [{'name': 'Southeast Missouri State University'}]}, {'given': 'Jeramie R.', 'family': 'Hinojosa', 'sequence': 'additional', 'affiliation': [{'name': 'University of Texas at Tyler'}]}, {'given': 'Willard H.', 'family': 'Iman', 'sequence': 'additional', 'affiliation': [{'name': 'Louisiana Tech University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1998.86.3c.1153
10.2466/pms.1998.86.3.915,https://doi.org/10.2466/pms.1998.86.3.915,Video-Assisted Cycling Alters Perception of Effort and Increases Self-Selected Exercise Intensity,journal-article,False,6/1/98,1998.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T10:04:29.494140,2,"[{'given': 'Robert A.', 'family': 'Robergs', 'sequence': 'first', 'affiliation': [{'name': 'The University of New Mexico, Albuquerque'}]}, {'given': 'Selda', 'family': 'Bereket', 'sequence': 'additional', 'affiliation': [{'name': 'The University of New Mexico, Albuquerque'}]}, {'given': 'Melissa A.', 'family': 'Knight', 'sequence': 'additional', 'affiliation': [{'name': 'The University of New Mexico, Albuquerque'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1998.86.3.915
10.1177/000331979804900501,https://doi.org/10.1177/000331979804900501,Relationship Between Free-Living Daily Physical Activity and Ambulatory Measures in Older Claudicants,journal-article,False,5/1/98,1998.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-14T05:18:56.225785,2,"[{'given': 'Andrew W.', 'family': 'Gardner', 'sequence': 'first', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}, {'given': 'Christopher J.', 'family': 'Womack', 'sequence': 'additional', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}, {'given': 'Debra J.', 'family': 'Sieminski', 'sequence': 'additional', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}, {'given': 'Polly S.', 'family': 'Montgomery', 'sequence': 'additional', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}, {'given': 'Lois A.', 'family': 'Killewich', 'sequence': 'additional', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}, {'given': 'Tekum', 'family': 'Fonong', 'sequence': 'additional', 'affiliation': [{'name': 'Claude D. Pepper Older Americans Independence Center, Department of Medicine, Division of Gerontology, University of Maryland, Baltimore, MD, and Geriatric Research, Education and Clinical Center, Baltimore Veterans Affairs Medical Center.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331979804900501
10.1177/039139889802100702,https://doi.org/10.1177/039139889802100702,Levels of Sustainable Aerobic Workload in Dialysis Patients,journal-article,False,7/1/98,1998.0,The International Journal of Artificial Organs,"0391-3988,1724-6040",0391-3988,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T17:26:59.621894,2,"[{'given': 'E.M.', 'family': 'Capodaglio', 'sequence': 'first', 'affiliation': [{'name': 'Respiratory Physiopathology, Work Physiology and Ergonomic Service Medical Center of Pavia, Pavia - Italy'}]}, {'given': 'G.', 'family': 'Villa', 'sequence': 'additional', 'affiliation': [{'name': 'Nephrology and Dialysis Department Medical Center of Pavia, Pavia - Italy'}]}, {'given': 'D.', 'family': 'Jurisic', 'sequence': 'additional', 'affiliation': [{'name': 'Rehabilitation Department, “Salvatore Maugeri” Foundation, IRCCS, Medical Center of Pavia, Pavia - Italy'}]}, {'given': 'A.', 'family': 'Salvadeo', 'sequence': 'additional', 'affiliation': [{'name': 'Nephrology and Dialysis Department Medical Center of Pavia, Pavia - Italy'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,039139889802100702
10.1177/089033449701300211,https://doi.org/10.1177/089033449701300211,Breast Milk Composition After Exercise of Different Intensities,journal-article,False,6/1/97,1997.0,Journal of Human Lactation,"0890-3344,1552-5732",0890-3344,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T22:34:28.906793,2,"[{'given': 'Gale B.', 'family': 'Carey', 'sequence': 'first', 'affiliation': [{'name': 'University of New Hampshire.'}]}, {'given': 'Timothy J.', 'family': 'Quinn', 'sequence': 'additional', 'affiliation': [{'name': 'University of New Hampshire.'}]}, {'given': 'Susan E.', 'family': 'Goodwin', 'sequence': 'additional', 'affiliation': [{'name': 'University of New Hampshire, Department of Animal and Nutritional Sciences, Kendall Hall, Durham, NH 03824 USA.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,089033449701300211
10.2466/pms.1997.84.2.507,https://doi.org/10.2466/pms.1997.84.2.507,Encouragement during Maximal Exercise Testing of Type a and Type B Scorers,journal-article,False,4/1/97,1997.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T14:10:23.029266,2,"[{'given': 'Linda F.', 'family': 'Chitwood', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, University of Mississippi'}]}, {'given': 'Robert J.', 'family': 'Moffatt', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Nutrition, Food, and Movement Sciences, Florida State University'}]}, {'given': 'Kevin', 'family': 'Burke', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Nutrition, Food, and Movement Sciences, Florida State University'}]}, {'given': 'Paul', 'family': 'Luchino', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Nutrition, Food, and Movement Sciences, Florida State University'}]}, {'given': 'Joel C.', 'family': 'Jordan', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, University of Mississippi'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1997.84.2.507
10.1177/000331979704800305,https://doi.org/10.1177/000331979704800305,Reliability of Transcutaneous Oximeter Electrode Heating Power During Exercise in Patients with Intermittent Claudication,journal-article,False,3/1/97,1997.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T02:32:16.321306,2,"[{'given': 'Andrew W.', 'family': 'Gardner', 'sequence': 'first'}, {'given': 'Andrew W.', 'family': 'Gardner', 'sequence': 'additional', 'affiliation': [{'name': 'Baltimore Veterans Affairs Medical Center Geriatrics/GRECC (18) 10 North Greene Street Baltimore, MD 21201-1524'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331979704800305
10.1177/000331979704800402,https://doi.org/10.1177/000331979704800402,Hospital vs Home-Based Exercise Rehabilitation for Patients with Peripheral Arterial Occlusive Disease,journal-article,False,4/1/97,1997.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T13:45:00.438941,2,"[{'given': 'Judith G.', 'family': 'Regensteiner', 'sequence': 'first'}, {'given': 'Thomas J.', 'family': 'Meyer', 'sequence': 'additional'}, {'given': 'William C.', 'family': 'Krupski', 'sequence': 'additional'}, {'given': 'Linda S.', 'family': 'Cranford', 'sequence': 'additional'}, {'given': 'William R.', 'family': 'Hiatt', 'sequence': 'additional'}, {'given': 'Judith G.', 'family': 'Regensteiner', 'sequence': 'additional', 'affiliation': [{'name': 'Section of Vascular Medicine University of Colorado School of Medicine (UCHSC) Box B-180, 4200 E. 9th Ave Denver, Colorado 80262'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331979704800402
10.1177/1358863x9700200303,https://doi.org/10.1177/1358863x9700200303,Oxygen Uptake During Constant-Intensity Exercise in Patients with Peripheral Arterial Occlusive Disease,journal-article,False,8/1/97,1997.0,Vascular Medicine,"1358-863X,1477-0377",1358-863X,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T14:54:26.750902,2,"[{'given': 'Christopher J', 'family': 'Womack', 'sequence': 'first', 'affiliation': [{'name': 'Department of Medicine, Division of Gerontology, University of Maryland at Baltimore and Baltimore VA Medical Center, GRECC, Baltimore, MD, USA'}]}, {'given': 'Debra J', 'family': 'Sieminski', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Medicine, Division of Gerontology, University of Maryland at Baltimore and Baltimore VA Medical Center, GRECC, Baltimore, MD, USA'}]}, {'given': 'Leslie I', 'family': 'Katzel', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Medicine, Division of Gerontology, University of Maryland at Baltimore and Baltimore VA Medical Center, GRECC, Baltimore, MD, USA'}]}, {'given': 'Alberto', 'family': 'Yataco', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Medicine, Division of Gerontology, University of Maryland at Baltimore and Baltimore VA Medical Center, GRECC, Baltimore, MD, USA'}]}, {'given': 'Andrew W', 'family': 'Gardner', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Medicine, Division of Gerontology, University of Maryland at Baltimore and Baltimore VA Medical Center, GRECC, Baltimore, MD, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1358863x9700200303
10.2466/pms.1996.83.1.219,https://doi.org/10.2466/pms.1996.83.1.219,Elevation of Core Temperature and Mental Functioning,journal-article,False,8/1/96,1996.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T02:50:28.633840,2,"[{'given': 'Antonios K.', 'family': 'Travlos', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Education, Hellenic Air Force Academy'}]}, {'given': 'Daniel Q.', 'family': 'Marisi', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, McGill University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1996.83.1.219
10.2466/pms.1996.83.1.131,https://doi.org/10.2466/pms.1996.83.1.131,Perceptual Responses to Deep Water Running and Treadmill Exercise,journal-article,False,8/1/96,1996.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T19:53:47.046570,2,"[{'given': 'Stanley P.', 'family': 'Brown', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Linda F.', 'family': 'Chitwood', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Kim R.', 'family': 'Beason', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Deena R.', 'family': 'McLemore', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1996.83.1.131
10.2466/pms.1996.83.1.155,https://doi.org/10.2466/pms.1996.83.1.155,Physiological Correlates with Perceived Exertion during Deep Water Running,journal-article,False,8/1/96,1996.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T13:35:38.938569,2,"[{'given': 'Stanley P.', 'family': 'Brown', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Linda F.', 'family': 'Chitwood', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Kim R.', 'family': 'Beason', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}, {'given': 'Deena R.', 'family': 'McLemore', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise Science and Leisure Management, The University of Mississippi'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1996.83.1.155
10.2466/pms.1996.82.3.1035,https://doi.org/10.2466/pms.1996.82.3.1035,Psychological Affect at Different Ratings of Perceived Exertion in High-and Low-Active Women: A Study Using a Production Protocol,journal-article,False,6/1/96,1996.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T11:15:01.029204,2,"[{'given': 'Gaynor', 'family': 'Parfitt', 'sequence': 'first', 'affiliation': [{'name': 'Division of Health and Human Performance, University of Wales'}]}, {'given': 'Roger', 'family': 'Eston', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Health and Human Performance, University of Wales'}]}, {'given': 'Declan', 'family': 'Connolly', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Health and Human Performance, University of Wales'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1996.82.3.1035
10.2466/pms.1996.82.2.419,https://doi.org/10.2466/pms.1996.82.2.419,Perceived Exertion during Physical Exercise among Individuals High and Low in Fitness,journal-article,False,4/1/96,1996.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-14T03:05:09.260074,2,"[{'given': 'Antonios K.', 'family': 'Travlos', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Education, Hellenic Air Force Academy'}]}, {'given': 'Daniel Q.', 'family': 'Marisi', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, McGill University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1996.82.2.419
