doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1016/j.jbmt.2010.03.006,400,,j.jbmt.2010.03.006,https://doi.org/10.1016/j.jbmt.2010.03.006,Six weeks of aerobic dance exercise improves blood oxidative stress status and increases interleukin-2 in previously sedentary women,journal-article,False,7/1/11,2011.0,Journal of Bodywork and Movement Therapies,1360-8592,1360-8592,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:18:33.823459,2,"[{'given': 'Donrawee', 'family': 'Leelarungrayub', 'sequence': 'first'}, {'given': 'Kunteera', 'family': 'Saidee', 'sequence': 'additional'}, {'given': 'Prapas', 'family': 'Pothongsunun', 'sequence': 'additional'}, {'given': 'Sainetee', 'family': 'Pratanaphon', 'sequence': 'additional'}, {'given': 'Araya', 'family': 'YanKai', 'sequence': 'additional'}, {'given': 'Richard J.', 'family': 'Bloomer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2011.04.011,400,,j.resp.2011.04.011,https://doi.org/10.1016/j.resp.2011.04.011,Sex differences in exertional dyspnea in patients with mild COPD: Physiological mechanisms,journal-article,False,8/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T06:46:00.368233,2,"[{'given': 'Jordan A.', 'family': 'Guenette', 'sequence': 'first'}, {'given': 'Dennis', 'family': 'Jensen', 'sequence': 'additional'}, {'given': 'Katherine A.', 'family': 'Webb', 'sequence': 'additional'}, {'given': 'Dror', 'family': 'Ofir', 'sequence': 'additional'}, {'given': 'Natya', 'family': 'Raghavan', 'sequence': 'additional'}, {'given': 'Denis E.', 'family': 'O’Donnell', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2011.03.018,400,,j.resp.2011.03.018,https://doi.org/10.1016/j.resp.2011.03.018,The effect of pedal rate on pulmonary O2 uptake kinetics during very heavy intensity exercise in trained and untrained teenage boys,journal-article,False,7/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T10:16:34.854513,2,"[{'given': 'Brynmor C.', 'family': 'Breese', 'sequence': 'first'}, {'given': 'Neil', 'family': 'Armstrong', 'sequence': 'additional'}, {'given': 'Alan R.', 'family': 'Barker', 'sequence': 'additional'}, {'given': 'Craig A.', 'family': 'Williams', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.humov.2010.08.005,400,,j.humov.2010.08.005,https://doi.org/10.1016/j.humov.2010.08.005,Role of physical activity and perceived adequacy on peak aerobic power in children with developmental coordination disorder,journal-article,False,6/1/11,2011.0,Human Movement Science,0167-9457,0167-9457,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T17:38:46.310546,2,"[{'given': 'Adi', 'family': 'Silman', 'sequence': 'first'}, {'given': 'John', 'family': 'Cairney', 'sequence': 'additional'}, {'given': 'John', 'family': 'Hay', 'sequence': 'additional'}, {'given': 'Panagiota', 'family': 'Klentrou', 'sequence': 'additional'}, {'given': 'Brent E.', 'family': 'Faught', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2011.03.001,400,,j.resp.2011.03.001,https://doi.org/10.1016/j.resp.2011.03.001,Attenuated inspiratory muscle metaboreflex in endurance-trained individuals,journal-article,False,6/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T07:09:22.883094,2,"[{'given': 'Carine C.', 'family': 'Callegaro', 'sequence': 'first'}, {'given': 'Jorge P.', 'family': 'Ribeiro', 'sequence': 'additional'}, {'given': 'Can Ozan', 'family': 'Tan', 'sequence': 'additional'}, {'given': 'J. Andrew', 'family': 'Taylor', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2011.02.003,400,,j.resp.2011.02.003,https://doi.org/10.1016/j.resp.2011.02.003,"In vitro aerobic and anaerobic muscle capacities in the European eel, Anguilla anguilla: Effects of a swimming session",journal-article,False,5/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2022-03-23T06:11:46.204887,2,"[{'given': 'Philippe', 'family': 'Sébert', 'sequence': 'first'}, {'given': 'Hélène', 'family': 'Mortelette', 'sequence': 'additional'}, {'given': 'Jonathan', 'family': 'Nicolas', 'sequence': 'additional'}, {'given': 'Aline', 'family': 'Amérand', 'sequence': 'additional'}, {'given': 'Marc', 'family': 'Belhomme', 'sequence': 'additional'}, {'given': 'Christine', 'family': 'Moisan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2011.01.009,400,,j.resp.2011.01.009,https://doi.org/10.1016/j.resp.2011.01.009,Characteristics of diaphragmatic fatigue during exhaustive exercise until task failure,journal-article,False,4/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T18:05:04.169251,2,"[{'given': 'David Johannes', 'family': 'Walker', 'sequence': 'first'}, {'given': 'Stephan', 'family': 'Walterspacher', 'sequence': 'additional'}, {'given': 'Daniel', 'family': 'Schlager', 'sequence': 'additional'}, {'given': 'Thomas', 'family': 'Ertl', 'sequence': 'additional'}, {'given': 'Kai', 'family': 'Roecker', 'sequence': 'additional'}, {'given': 'Wolfram', 'family': 'Windisch', 'sequence': 'additional'}, {'given': 'Hans-Joachim', 'family': 'Kabitz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cbpa.2010.12.013,400,,j.cbpa.2010.12.013,https://doi.org/10.1016/j.cbpa.2010.12.013,The effects of fasting on the metabolic interaction between digestion and locomotion in juvenile southern catfish (Silurus meridionalis),journal-article,False,4/1/11,2011.0,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,1095-6433,1095-6433,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T11:37:35.790028,2,"[{'given': 'Shi-Jian', 'family': 'Fu', 'sequence': 'first'}, {'given': 'Xu', 'family': 'Pang', 'sequence': 'additional'}, {'given': 'Zhen-Dong', 'family': 'Cao', 'sequence': 'additional'}, {'given': 'Jiang-Lan', 'family': 'Peng', 'sequence': 'additional'}, {'given': 'Guanjie', 'family': 'Yan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.diabet.2010.08.008,400,,j.diabet.2010.08.008,https://doi.org/10.1016/j.diabet.2010.08.008,Acute resistance exercise is more effective than aerobic exercise for 24h blood pressure control in type 2 diabetics,journal-article,False,4/1/11,2011.0,Diabetes & Metabolism,1262-3636,1262-3636,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T01:42:31.940996,2,"[{'given': 'P.K.', 'family': 'Morais', 'sequence': 'first'}, {'given': 'C.S.G.', 'family': 'Campbell', 'sequence': 'additional'}, {'given': 'M.M.', 'family': 'Sales', 'sequence': 'additional'}, {'given': 'D.F.', 'family': 'Motta', 'sequence': 'additional'}, {'given': 'S.R.', 'family': 'Moreira', 'sequence': 'additional'}, {'given': 'V.N.C.', 'family': 'Cunha', 'sequence': 'additional'}, {'given': 'R.E.', 'family': 'Benford', 'sequence': 'additional'}, {'given': 'H.G.', 'family': 'Simões', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.mito.2010.12.006,400,,j.mito.2010.12.006,https://doi.org/10.1016/j.mito.2010.12.006,Muscle mitochondrial capacity exceeds maximal oxygen delivery in humans,journal-article,False,3/1/11,2011.0,Mitochondrion,1567-7249,1567-7249,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T10:49:09.487696,2,"[{'given': 'Robert', 'family': 'Boushel', 'sequence': 'first'}, {'given': 'Erich', 'family': 'Gnaiger', 'sequence': 'additional'}, {'given': 'Jose A.L.', 'family': 'Calbet', 'sequence': 'additional'}, {'given': 'Jose', 'family': 'Gonzalez-Alonso', 'sequence': 'additional'}, {'given': 'Cynthia', 'family': 'Wright-Paradis', 'sequence': 'additional'}, {'given': 'Hans', 'family': 'Sondergaard', 'sequence': 'additional'}, {'given': 'Ignacio', 'family': 'Ara', 'sequence': 'additional'}, {'given': 'Jørn W.', 'family': 'Helge', 'sequence': 'additional'}, {'given': 'Bengt', 'family': 'Saltin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jelekin.2010.10.010,400,,j.jelekin.2010.10.010,https://doi.org/10.1016/j.jelekin.2010.10.010,Neuromuscular fatigue after maximal exercise in patients with cystic fibrosis,journal-article,False,4/1/11,2011.0,Journal of Electromyography and Kinesiology,1050-6411,1050-6411,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T06:27:52.076924,2,"[{'given': 'J.M.', 'family': 'Vallier', 'sequence': 'first'}, {'given': 'M.', 'family': 'Gruet', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Mely', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Pensini', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Brisswalter', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jelekin.2010.09.010,400,,j.jelekin.2010.09.010,https://doi.org/10.1016/j.jelekin.2010.09.010,The influence of the muscle fiber pennation angle and innervation zone on the identification of neuromuscular fatigue during cycle ergometry,journal-article,False,2/1/11,2011.0,Journal of Electromyography and Kinesiology,1050-6411,1050-6411,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T05:58:32.008060,2,"[{'given': 'Clayton L.', 'family': 'Camic', 'sequence': 'first'}, {'given': 'Terry J.', 'family': 'Housh', 'sequence': 'additional'}, {'given': 'C. Russell', 'family': 'Hendrix', 'sequence': 'additional'}, {'given': 'Jorge M.', 'family': 'Zuniga', 'sequence': 'additional'}, {'given': 'Haley C.', 'family': 'Bergstrom', 'sequence': 'additional'}, {'given': 'Richard J.', 'family': 'Schmidt', 'sequence': 'additional'}, {'given': 'Glen O.', 'family': 'Johnson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.10.003,400,,j.resp.2010.10.003,https://doi.org/10.1016/j.resp.2010.10.003,Ventilation-limited exercise capacity in a 59-year-old athlete,journal-article,False,1/1/11,2011.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T19:41:31.884645,2,"[{'given': 'M.', 'family': 'Burtscher', 'sequence': 'first'}, {'given': 'M.', 'family': 'Schocke', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Koch', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.mito.2010.07.005,400,,j.mito.2010.07.005,https://doi.org/10.1016/j.mito.2010.07.005,"Endurance training reverts heart mitochondrial dysfunction, permeability transition and apoptotic signaling in long-term severe hyperglycemia",journal-article,False,1/1/11,2011.0,Mitochondrion,1567-7249,1567-7249,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T07:30:00.873244,2,"[{'given': 'José', 'family': 'Lumini-Oliveira', 'sequence': 'first'}, {'given': 'José', 'family': 'Magalhães', 'sequence': 'additional'}, {'given': 'Cláudia V.', 'family': 'Pereira', 'sequence': 'additional'}, {'given': 'Ana C.', 'family': 'Moreira', 'sequence': 'additional'}, {'given': 'Paulo J.', 'family': 'Oliveira', 'sequence': 'additional'}, {'given': 'António', 'family': 'Ascensão', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.dhjo.2009.08.005,400,,j.dhjo.2009.08.005,https://doi.org/10.1016/j.dhjo.2009.08.005,Promoting physical activity in an adolescent and a young adult with physical disabilities,journal-article,False,4/1/10,2010.0,Disability and Health Journal,1936-6574,1876-7583,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:00:48.901420,2,"[{'given': 'Laurien M.', 'family': 'Buffart', 'sequence': 'first'}, {'given': 'Rita J.G.', 'family': 'van den Berg-Emons', 'sequence': 'additional'}, {'given': 'Willem', 'family': 'van Mechelen', 'sequence': 'additional'}, {'given': 'Jetty', 'family': 'van Meeteren', 'sequence': 'additional'}, {'given': 'Wilma', 'family': 'van der Slot', 'sequence': 'additional'}, {'given': 'Henk J.', 'family': 'Stam', 'sequence': 'additional'}, {'given': 'Marij E.', 'family': 'Roebroeck', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jelekin.2010.07.013,400,,j.jelekin.2010.07.013,https://doi.org/10.1016/j.jelekin.2010.07.013,Does leg preference affect muscle activation and efficiency?,journal-article,False,12/1/10,2010.0,Journal of Electromyography and Kinesiology,1050-6411,1050-6411,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T05:10:29.870612,2,"[{'given': 'Felipe P.', 'family': 'Carpes', 'sequence': 'first'}, {'given': 'Fernando', 'family': 'Diefenthaeler', 'sequence': 'additional'}, {'given': 'Rodrigo R.', 'family': 'Bini', 'sequence': 'additional'}, {'given': 'Darren', 'family': 'Stefanyshyn', 'sequence': 'additional'}, {'given': 'Irvin E.', 'family': 'Faria', 'sequence': 'additional'}, {'given': 'Carlos B.', 'family': 'Mota', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.07.005,400,,j.resp.2010.07.005,https://doi.org/10.1016/j.resp.2010.07.005,Influence of body position on muscle deoxy[Hb+Mb] during ramp cycle exercise,journal-article,False,9/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T19:00:42.976183,2,"[{'given': 'Fred J.', 'family': 'DiMenna', 'sequence': 'first'}, {'given': 'Stephen J.', 'family': 'Bailey', 'sequence': 'additional'}, {'given': 'Andrew M.', 'family': 'Jones', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cbpa.2010.06.184,400,,j.cbpa.2010.06.184,https://doi.org/10.1016/j.cbpa.2010.06.184,The effects of dissolved oxygen level on the metabolic interaction between digestion and locomotion in juvenile southern catfish (Silurus meridionalis Chen),journal-article,False,11/1/10,2010.0,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,1095-6433,1095-6433,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T06:02:52.452782,2,"[{'given': 'Wei', 'family': 'Zhang', 'sequence': 'first'}, {'given': 'Zhen-Dong', 'family': 'Cao', 'sequence': 'additional'}, {'given': 'Jiang-Lan', 'family': 'Peng', 'sequence': 'additional'}, {'given': 'Bo-Jian', 'family': 'Chen', 'sequence': 'additional'}, {'given': 'Shi-Jian', 'family': 'Fu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.humov.2010.03.001,400,,j.humov.2010.03.001,https://doi.org/10.1016/j.humov.2010.03.001,A limit-cycle model of leg movements in cross-country skiing and its adjustments with fatigue,journal-article,False,8/1/10,2010.0,Human Movement Science,0167-9457,0167-9457,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T13:43:41.051903,2,"[{'given': 'F.', 'family': 'Cignetti', 'sequence': 'first'}, {'given': 'F.', 'family': 'Schena', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Mottet', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Rouard', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.05.023,400,,j.resp.2010.05.023,https://doi.org/10.1016/j.resp.2010.05.023,Effect of exercise training on respiration and reactive oxygen species metabolism in eel red muscle,journal-article,False,7/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2022-03-23T05:52:30.932621,2,"[{'given': 'Hélène', 'family': 'Mortelette', 'sequence': 'first'}, {'given': 'Aline', 'family': 'Amérand', 'sequence': 'additional'}, {'given': 'Philippe', 'family': 'Sébert', 'sequence': 'additional'}, {'given': 'Marc', 'family': 'Belhomme', 'sequence': 'additional'}, {'given': 'Patrick', 'family': 'Calvès', 'sequence': 'additional'}, {'given': 'Christine', 'family': 'Moisan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.04.026,400,,j.resp.2010.04.026,https://doi.org/10.1016/j.resp.2010.04.026,Diaphragmatic fatigue is counterbalanced during exhaustive long-term exercise,journal-article,False,7/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T14:52:07.304135,2,"[{'given': 'Hans-Joachim', 'family': 'Kabitz', 'sequence': 'first'}, {'given': 'David', 'family': 'Walker', 'sequence': 'additional'}, {'given': 'Anja', 'family': 'Schwoerer', 'sequence': 'additional'}, {'given': 'Stephan', 'family': 'Walterspacher', 'sequence': 'additional'}, {'given': 'Florian', 'family': 'Sonntag', 'sequence': 'additional'}, {'given': 'Daniel', 'family': 'Schlager', 'sequence': 'additional'}, {'given': 'Kai', 'family': 'Roecker', 'sequence': 'additional'}, {'given': 'Wolfram', 'family': 'Windisch', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cbpa.2010.03.026,400,,j.cbpa.2010.03.026,https://doi.org/10.1016/j.cbpa.2010.03.026,Autonomic regulation of the heart during digestion and aerobic swimming in the European sea bass (Dicentrarchus labrax),journal-article,False,8/1/10,2010.0,Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology,1095-6433,1095-6433,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T20:02:56.975775,2,"[{'given': 'Nina K.', 'family': 'Iversen', 'sequence': 'first'}, {'given': 'Aurélie', 'family': 'Dupont-Prinet', 'sequence': 'additional'}, {'given': 'Inge', 'family': 'Findorf', 'sequence': 'additional'}, {'given': 'David J.', 'family': 'McKenzie', 'sequence': 'additional'}, {'given': 'Tobias', 'family': 'Wang', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.apergo.2010.01.008,400,,j.apergo.2010.01.008,https://doi.org/10.1016/j.apergo.2010.01.008,Changes in EEG activity before and after exhaustive exercise in sedentary women in neutral and hot environments,journal-article,False,10/1/10,2010.0,Applied Ergonomics,0003-6870,0003-6870,False,False,Elsevier BV,False,closed,False,,,[],[],2021-05-24T01:00:37.301105,2,"[{'given': 'Foued', 'family': 'Ftaiti', 'sequence': 'first'}, {'given': 'Asma', 'family': 'Kacem', 'sequence': 'additional'}, {'given': 'Nadia', 'family': 'Jaidane', 'sequence': 'additional'}, {'given': 'Zouhair', 'family': 'Tabka', 'sequence': 'additional'}, {'given': 'Mohamed', 'family': 'Dogui', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2010.02.013,400,,j.resp.2010.02.013,https://doi.org/10.1016/j.resp.2010.02.013,Determinants of oxygen consumption during exercise on cycle ergometer: The effects of gravity acceleration,journal-article,False,4/1/10,2010.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T04:30:12.943914,2,"[{'given': 'Julien', 'family': 'Bonjour', 'sequence': 'first'}, {'given': 'Carlo', 'family': 'Capelli', 'sequence': 'additional'}, {'given': 'Guglielmo', 'family': 'Antonutto', 'sequence': 'additional'}, {'given': 'Stefano', 'family': 'Calza', 'sequence': 'additional'}, {'given': 'Enrico', 'family': 'Tam', 'sequence': 'additional'}, {'given': 'Dag', 'family': 'Linnarsson', 'sequence': 'additional'}, {'given': 'Guido', 'family': 'Ferretti', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jelekin.2010.02.004,400,,j.jelekin.2010.02.004,https://doi.org/10.1016/j.jelekin.2010.02.004,Muscle fibre conduction velocity and cardiorespiratory response during incremental cycling exercise in young and older individuals with different training status,journal-article,False,8/1/10,2010.0,Journal of Electromyography and Kinesiology,1050-6411,1050-6411,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T13:08:34.662463,2,"[{'given': 'M.', 'family': 'Lenti', 'sequence': 'first'}, {'given': 'G.', 'family': 'De Vito', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Sbriccoli', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Scotto di Palumbo', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Sacchetti', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
