doi_suffix,file_path,pred_op-rr,pred_human,op-rr,human,eligible
ham.2008.1096,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ham.2008.1096.txt,,,FALSE,TRUE,FALSE
ham.2012.1322,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ham.2012.1322.txt,,,FALSE,TRUE,FALSE
ham.2015.0027,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ham.2015.0027.txt,,,TRUE,TRUE,TRUE
hcr.0000000000000094,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hcr.0000000000000094.txt,,,TRUE,TRUE,TRUE
hcr.0000000000000388,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hcr.0000000000000388.txt,,,TRUE,TRUE,TRUE
hcr.0000000000000503,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hcr.0000000000000503.txt,,,TRUE,TRUE,TRUE
hep.23585,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hep.23585.txt,,,TRUE,FALSE,FALSE
hjh.0000000000002002,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hjh.0000000000002002.txt,,,TRUE,TRUE,TRUE
hjr.0b013e32832a4f54,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hjr.0b013e32832a4f54.txt,,,TRUE,TRUE,TRUE
hta25400,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hta25400.txt,,,TRUE,TRUE,TRUE
hukin-2015-0112,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hukin-2015-0112.txt,,,TRUE,TRUE,TRUE
hukin-2021-0063,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hukin-2021-0063.txt,,,TRUE,TRUE,TRUE
hypertensionaha.109.133983,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hypertensionaha.109.133983.txt,,,TRUE,FALSE,FALSE
hypertensionaha.109.135426,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/hypertensionaha.109.135426.txt,,,TRUE,FALSE,FALSE
icb_._45.3.405,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/icb_._45.3.405.txt,,,FALSE,FALSE,FALSE
icb_._icx012,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/icb_._icx012.txt,,,FALSE,FALSE,FALSE
icb_._icx069,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/icb_._icx069.txt,,,FALSE,TRUE,FALSE
iembs.2009.5332491,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/iembs.2009.5332491.txt,,,TRUE,FALSE,FALSE
ijerph19020762,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijerph19020762.txt,,,FALSE,TRUE,FALSE
ijo.2010.133,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijo.2010.133.txt,,,FALSE,TRUE,FALSE
ijpsr.0975-8232.11_._11_._.5775-82,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijpsr.0975-8232.11_._11_._.5775-82.txt,,,,FALSE,FALSE
ijsn.7.1.26,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsn.7.1.26.txt,,,TRUE,TRUE,TRUE
ijsn.8.1.60,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsn.8.1.60.txt,,,TRUE,TRUE,TRUE
ijsnem.11.3.273,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.11.3.273.txt,,,TRUE,TRUE,TRUE
ijsnem.20.4.322,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.20.4.322.txt,,,TRUE,TRUE,TRUE
ijsnem.20.4.336,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.20.4.336.txt,,,TRUE,TRUE,TRUE
ijsnem.2014-0193,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.2014-0193.txt,,,FALSE,TRUE,FALSE
ijsnem.2016-0150,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.2016-0150.txt,,,TRUE,TRUE,TRUE
ijsnem.2017-0345,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.2017-0345.txt,,,TRUE,TRUE,TRUE
ijspp.2013-0165,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2013-0165.txt,,,TRUE,TRUE,TRUE
ijspp.2013-0286,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2013-0286.txt,,,TRUE,TRUE,TRUE
ijspp.2013-0403,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2013-0403.txt,,,TRUE,TRUE,TRUE
ijspp.2013-0486,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2013-0486.txt,,,TRUE,TRUE,TRUE
ijspp.2014-0392,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2014-0392.txt,,,TRUE,TRUE,TRUE
ijspp.2015-0119,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2015-0119.txt,,,TRUE,TRUE,TRUE
ijspp.2015-0405,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2015-0405.txt,,,FALSE,TRUE,FALSE
ijspp.2016-0402,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2016-0402.txt,,,TRUE,TRUE,TRUE
ijspp.2016-0408,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2016-0408.txt,,,FALSE,TRUE,FALSE
ijspp.2016-0816,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2016-0816.txt,,,FALSE,TRUE,FALSE
ijspp.2017-0441,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2017-0441.txt,,,FALSE,TRUE,FALSE
ijspp.2019-0267,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2019-0267.txt,,,TRUE,TRUE,TRUE
ijspp.2019-0554,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2019-0554.txt,,,TRUE,TRUE,TRUE
ijspp.2020-0170,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2020-0170.txt,,,TRUE,TRUE,TRUE
ijspp.2020-0923,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2020-0923.txt,,,TRUE,TRUE,TRUE
ijspp.2021-0397,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2021-0397.txt,,,TRUE,TRUE,TRUE
ijspp.6.1.128,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.6.1.128.txt,,,FALSE,TRUE,FALSE
ijspp.6.2.160,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.6.2.160.txt,,,TRUE,TRUE,TRUE
iw-1.1.398,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/iw-1.1.398.txt,,,FALSE,FALSE,FALSE
j.0022-1112.2004.00453.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.0022-1112.2004.00453.x.txt,,,,FALSE,FALSE
j.0022-1112.2004.00489.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.0022-1112.2004.00489.x.txt,,,,FALSE,FALSE
j.0022-1112.2004.00492.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.0022-1112.2004.00492.x.txt,,,,FALSE,FALSE
j.0022-1112.2006.01052.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.0022-1112.2006.01052.x.txt,,,,FALSE,FALSE
j.1095-8649.1995.tb01907.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.1995.tb01907.x.txt,,,,FALSE,FALSE
j.1095-8649.1997.tb01645.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.1997.tb01645.x.txt,,,,FALSE,FALSE
j.1095-8649.2003.00010.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2003.00010.x.txt,,,,FALSE,FALSE
j.1095-8649.2003.00135.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2003.00135.x.txt,,,,FALSE,FALSE
j.1095-8649.2003.00162.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2003.00162.x.txt,,,,FALSE,FALSE
j.1095-8649.2007.01337.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2007.01337.x.txt,,,,FALSE,FALSE
j.1095-8649.2007.01759.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2007.01759.x.txt,,,,FALSE,FALSE
j.1095-8649.2007.01791.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1095-8649.2007.01791.x.txt,,,,FALSE,FALSE
j.1365-201x.1998.0303f.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-201x.1998.0303f.x.txt,,,FALSE,TRUE,FALSE
j.1365-201x.1998.0321e.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-201x.1998.0321e.x.txt,,,FALSE,TRUE,FALSE
j.1365-201x.2001.00830.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-201x.2001.00830.x.txt,,,FALSE,TRUE,FALSE
j.1365-2109.2006.01530.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2109.2006.01530.x.txt,,,,FALSE,FALSE
j.1365-2281.2002.00400.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2281.2002.00400.x.txt,,,FALSE,TRUE,FALSE
j.1365-2656.2007.01237.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2656.2007.01237.x.txt,,,,FALSE,FALSE
j.1365-2656.2011.01828.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2656.2011.01828.x.txt,,,,FALSE,FALSE
j.1365-2761.2004.00590.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2761.2004.00590.x.txt,,,TRUE,FALSE,FALSE
j.1365-2761.2006.00745.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2761.2006.00745.x.txt,,,,FALSE,FALSE
j.1399-3003.2000.15e30.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1399-3003.2000.15e30.x.txt,,,FALSE,TRUE,FALSE
j.1440-1681.2012.05735.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1440-1681.2012.05735.x.txt,,,FALSE,TRUE,FALSE
j.1440-1843.2011.02124.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1440-1843.2011.02124.x.txt,,,FALSE,TRUE,FALSE
j.1469-7793.2000.t01-1-00003.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1469-7793.2000.t01-1-00003.x.txt,,,FALSE,TRUE,FALSE
j.1471-0528.2009.02177.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1471-0528.2009.02177.x.txt,,,TRUE,TRUE,TRUE
j.1475-097x.2007.00725.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1475-097x.2007.00725.x.txt,,,TRUE,TRUE,TRUE
j.1600-0838.2000.010003123.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2000.010003123.x.txt,,,FALSE,TRUE,FALSE
j.1600-0838.2007.00637.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2007.00637.x.txt,,,TRUE,TRUE,TRUE
j.1600-0838.2008.00830.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2008.00830.x.txt,,,TRUE,TRUE,TRUE
j.1600-0838.2008.00831.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2008.00831.x.txt,,,FALSE,TRUE,FALSE
j.1600-0838.2012.01496.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2012.01496.x.txt,,,TRUE,TRUE,TRUE
j.1748-1716.2007.01680.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1748-1716.2007.01680.x.txt,,,,FALSE,FALSE
j.1748-1716.2011.02386.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1748-1716.2011.02386.x.txt,,,FALSE,TRUE,FALSE
j.1753-4887.2012.00525.x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1753-4887.2012.00525.x.txt,,,FALSE,TRUE,FALSE
j.ahj.2009.07.010,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2009.07.010.txt,,,TRUE,TRUE,TRUE
j.ahj.2010.03.029,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2010.03.029.txt,,,FALSE,TRUE,FALSE
j.ahj.2013.04.013,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2013.04.013.txt,,,TRUE,TRUE,TRUE
j.ahj.2016.05.011,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2016.05.011.txt,,,TRUE,TRUE,TRUE
j.ahj.2020.01.009,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ahj.2020.01.009.txt,,,FALSE,TRUE,FALSE
j.amjcard.2004.08.085,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2004.08.085.txt,,,TRUE,TRUE,TRUE
j.amjcard.2005.12.053,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2005.12.053.txt,,,FALSE,TRUE,FALSE
j.amjcard.2006.06.048,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2006.06.048.txt,,,TRUE,TRUE,TRUE
j.amjcard.2006.08.047,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2006.08.047.txt,,,TRUE,TRUE,TRUE
j.amjcard.2010.11.040,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2010.11.040.txt,,,TRUE,TRUE,TRUE
j.amjcard.2011.11.009,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2011.11.009.txt,,,TRUE,TRUE,TRUE
j.amjcard.2014.03.012,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2014.03.012.txt,,,TRUE,TRUE,TRUE
j.amjcard.2019.03.027,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2019.03.027.txt,,,TRUE,TRUE,TRUE
j.apmr.2004.01.027,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2004.01.027.txt,,,TRUE,TRUE,TRUE
j.apmr.2005.09.025,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2005.09.025.txt,,,TRUE,TRUE,TRUE
j.apmr.2005.11.034,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2005.11.034.txt,,,TRUE,TRUE,TRUE
j.apmr.2007.04.004,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2007.04.004.txt,,,TRUE,TRUE,TRUE
j.apmr.2007.09.040,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.apmr.2007.09.040.txt,,,TRUE,TRUE,TRUE
j.aqrep.2021.100645,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aqrep.2021.100645.txt,,,,FALSE,FALSE
j.aquaculture.2005.10.051,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2005.10.051.txt,,,,FALSE,FALSE
j.aquaculture.2006.10.022,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2006.10.022.txt,,,,FALSE,FALSE
j.aquaculture.2007.10.027,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2007.10.027.txt,,,,FALSE,FALSE
j.aquaculture.2008.09.033,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2008.09.033.txt,,,,FALSE,FALSE
j.aquaculture.2009.01.039,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2009.01.039.txt,,,,FALSE,FALSE
j.aquaculture.2011.03.004,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2011.03.004.txt,,,,FALSE,FALSE
j.aquaculture.2012.01.020,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2012.01.020.txt,,,,FALSE,FALSE
j.aquaculture.2015.09.032,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2015.09.032.txt,,,,FALSE,FALSE
j.aquaculture.2017.03.013,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2017.03.013.txt,,,,FALSE,FALSE
j.aquaculture.2017.05.018,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.aquaculture.2017.05.018.txt,,,,FALSE,FALSE
