doi,_merge
10.1113/jphysiol.2003.057729,right_only
10.1104/pp.103.035659,right_only
10.1016/j.cccn.2004.01.007,right_only
10.1104/pp.103.028076,right_only
10.1098/rspb.2003.2388,right_only
10.1128/AEM.68.12.6310-6320.2002,right_only
10.1038/sj.bjp.0704949,right_only
10.1136/bjsm.36.5.334,right_only
10.1104/pp.010613,right_only
10.1128/JB.184.3.746-753.2002,right_only
10.1093/genetics/159.1.267,right_only
10.1136/bjsm.34.6.473,right_only
10.1073/pnas.100113397,right_only
10.1111/j.1469-7793.2000.00865.x,right_only
10.1136/bjsm.33.3.150,right_only
10.1016/S0006-3495(99)77417-5,right_only
10.1136/bjsm.33.2.93,right_only
10.1073/pnas.96.4.1559,right_only
10.1038/sj.bjp.0702007,right_only
10.1073/pnas.95.17.10288,right_only
10.1111/j.1469-7793.1998.273bi.x,right_only
10.1042/bj3260329,right_only
10.1038/sj.bjp.0701147,right_only
10.1111/j.1469-7793.1997.213bo.x,right_only
10.1038/sj.bjp.0700861,right_only
10.1042/bj3200571,right_only
10.1172/JCI118856,right_only
10.1042/bj3140869,right_only
10.1007/BF02931246,right_only
10.1298/jjpta.1.13,right_only
10.1128/aem.58.4.1102-1109.1992,right_only
10.1128/aem.40.3.659-671.1980,right_only
10.1084/jem.91.3.331,right_only
10.1085/jgp.15.2.167,right_only
10.1136/bjsm.29.1.20,right_only
10.1042/bj3100709,right_only
10.1111/j.1476-5381.1995.tb14946.x,right_only
10.1152/ajpregu.1994.266.3.R749,right_only
10.1172/JCI117104,right_only
10.1113/jphysiol.1994.sp020147,right_only
10.1111/j.1476-5381.1994.tb13186.x,right_only
10.1111/j.1476-5381.1994.tb17084.x,right_only
10.1113/jphysiol.1994.sp020422,right_only
10.1038/bjc.1993.374,right_only
10.1042/bj2940719,right_only
10.1128/iai.60.2.328-336.1992,right_only
10.1136/bjsm.26.1.66,right_only
10.1097/00000658-199203000-00014,right_only
10.1113/jphysiol.1992.sp019321,right_only
10.1042/bj2880063,right_only
10.1097/00000658-199211000-00003,right_only
10.1136/hrt.67.5.422-a,right_only
10.1111/j.1476-5381.1992.tb14367.x,right_only
10.1073/pnas.88.11.4870,right_only
10.1042/bj2770597,right_only
10.1136/hrt.66.5.405-b,right_only
10.1111/j.1476-5381.1991.tb09790.x,right_only
10.1128/jb.172.1.179-184.1990,right_only
10.1289/ehp.85-1568326,right_only
10.1084/jem.172.5.1293,right_only
10.1111/j.1365-2249.1990.tb05405.x,right_only
10.1136/bjsm.24.3.196,right_only
10.1042/bj2580121,right_only
10.1128/jb.171.6.3406-3411.1989,right_only
10.1136/bjsm.23.4.227,right_only
10.1136/bjsm.23.4.245,right_only
10.1111/j.1476-5381.1989.tb12028.x,right_only
10.1172/JCI114054,right_only
10.1136/bjsm.22.1.39,right_only
10.1136/bjsm.22.1.35,right_only
10.1128/jb.170.1.78-83.1988,right_only
10.1113/jphysiol.1988.sp017166,right_only
10.1136/bjsm.22.2.57,right_only
10.1136/bjsm.22.2.51,right_only
10.1042/bj2490677,right_only
10.1042/bj2490771,right_only
10.1128/iai.56.4.751-755.1988,right_only
10.1042/bj2510843,right_only
10.1172/JCI113621,right_only
10.1128/jb.170.8.3443-3447.1988,right_only
10.1128/jb.170.2.828-833.1988,right_only
10.1042/bj2460417,right_only
10.1136/bjsm.21.3.130,right_only
10.1128/jb.169.11.4972-4979.1987,right_only
10.1136/bjsm.21.2.9,right_only
10.1136/bjsm.21.1.3,right_only
10.1016/S0006-3495(87)83373-8,right_only
10.1136/jnnp.50.2.140,right_only
10.1042/bj2470613,right_only
10.1042/bj2370773,right_only
10.1172/JCI112323,right_only
10.1136/bjsm.19.4.207,right_only
10.1172/JCI112032,right_only
10.1136/bjsm.19.4.210,right_only
10.1128/jb.161.3.1195-1200.1985,right_only
10.1128/jb.163.2.423-429.1985,right_only
10.1113/jphysiol.1985.sp015865,right_only
10.1042/bj2200787,right_only
10.1136/bjsm.18.4.244,right_only
10.1136/bjsm.18.3.165,right_only
10.1172/JCI111506,right_only
10.1042/bj2190189,right_only
10.1172/JCI111294,right_only
10.1042/bj2240629,right_only
10.1136/bjsm.17.2.102,right_only
10.1136/bjsm.17.3.166,right_only
10.1136/bjsm.17.3.152,right_only
10.1128/jb.156.1.264-272.1983,right_only
10.1136/bjsm.16.3.142,right_only
10.1042/bj2020197,right_only
10.1128/jb.150.1.161-167.1982,right_only
10.1136/bjsm.15.4.242,right_only
10.1042/bj1940071,right_only
10.1136/bjsm.15.1.27,right_only
10.1042/bj1980691,right_only
10.1172/JCI110313,right_only
10.1136/hrt.45.2.213,right_only
10.1128/jb.146.1.117-120.1981,right_only
10.1042/bj2000481,right_only
10.1111/j.1476-5381.1980.tb08723.x,right_only
10.1042/bj1860361,right_only
10.1042/bj1840501,right_only
10.1042/bj1800631,right_only
10.1136/bmj.1.6177.1566-b,right_only
10.1136/bjsm.13.2.70,right_only
10.1136/bjsm.13.1.12,right_only
10.1172/JCI109501,right_only
10.1172/JCI109431,right_only
10.1172/JCI109443,right_only
10.1113/jphysiol.1979.sp013009,right_only
10.1097/00000658-197907000-00023,right_only
10.1042/bj1741011,right_only
10.1113/jphysiol.1978.sp012472,right_only
10.1111/j.1476-5381.1978.tb09762.x,right_only
10.1042/bj1720193,right_only
10.1042/bj1700511,right_only
10.1128/jb.133.3.1307-1313.1978,right_only
10.1172/JCI109241,right_only
10.1042/bj1760295,right_only
10.1113/jphysiol.1978.sp012366,right_only
10.1073/pnas.75.1.477,right_only
10.1128/jb.135.1.62-67.1978,right_only
10.1136/bjsm.11.3.127,right_only
10.1136/bjsm.11.3.116,right_only
10.1136/bjsm.11.2.83,right_only
10.1113/jphysiol.1977.sp012070,right_only
10.1073/pnas.74.9.3662,right_only
10.1128/jb.131.2.707-709.1977,right_only
10.1128/jb.131.3.854-865.1977,right_only
10.1136/bjsm.10.4.223,right_only
10.1136/bjsm.10.4.209,right_only
10.1128/jb.127.2.731-738.1976,right_only
10.1113/jphysiol.1976.sp011519,right_only
10.1136/jnnp.39.1.77,right_only
10.1042/bj1520593,right_only
10.1128/am.29.5.646-652.1975,right_only
10.1042/bj1480583,right_only
10.1073/pnas.72.10.3883,right_only
10.1128/jb.124.1.134-139.1975,right_only
10.1128/jb.123.3.1076-1087.1975,right_only
10.1042/bj1420509,right_only
10.1042/bj1440551,right_only
10.1083/jcb.62.1.152,right_only
10.1042/bj1340225,right_only
10.1016/S0006-3495(73)85977-6,right_only
10.1083/jcb.59.2.480,right_only
10.1083/jcb.57.2.567,right_only
10.1042/bj1360999,right_only
10.1172/JCI106851,right_only
10.1128/jb.107.1.179-186.1971,right_only
10.1136/hrt.33.1.84,right_only
10.1172/JCI106730,right_only
10.1172/JCI106564,right_only
10.1172/JCI106404,right_only
10.1172/JCI106355,right_only
10.1128/jb.103.3.611-615.1970,right_only
10.1111/j.1476-5381.1970.tb09878.x,right_only
10.1085/jgp.54.2.203,right_only
10.1085/jgp.51.6.770,right_only
10.1085/jgp.52.2.283,right_only
10.1085/jgp.49.4.743,right_only
10.1042/bj0950161,right_only
10.1128/am.13.1.115-119.1965,right_only
10.1186/s13102-022-00411-7,right_only
10.1038/s42255-022-00550-8,right_only
10.3390/cells11030404,right_only
10.1016/j.scispo.2020.11.008,right_only
10.3389/fimmu.2021.799896,right_only
10.31083/JOMH.2021.111,right_only
10.1155/2022/3210200,right_only
10.1016/j.gaitpost.2021.10.040,right_only
10.1002/btm2.10250,right_only
10.1016/j.scitotenv.2021.149709,right_only
10.1002/ccr3.5242,right_only
10.1186/s13046-021-02077-4,right_only
10.1038/s41467-021-25384-y,right_only
10.1016/j.ssci.2021.105449,right_only
10.1016/j.resp.2021.103735,right_only
10.1038/s41467-021-23561-7,right_only
10.1038/s41467-021-22312-y,right_only
10.1038/s41467-021-22272-3,right_only
10.3389/fphys.2021.736067,right_only
10.1183/23120541.00234-2021,right_only
10.1002/ccr3.4951,right_only
10.1128/Spectrum.00549-21,right_only
10.3390/ijms222011263,right_only
10.1123/IJSPP.2020-0543,right_only
10.1123/IJSPP.2020-0630,right_only
10.1123/IJSPP.2020-0717,right_only
10.3390/nu13103436,right_only
10.1016/j.redox.2021.102094,right_only
10.1016/j.gaitpost.2021.08.006,right_only
10.1016/j.tranon.2021.101186,right_only
10.1123/IJSPP.2020-0594,right_only
10.1016/j.molcel.2021.08.025,right_only
10.3390/cells10092489,right_only
10.1123/IJSPP.2020-0737,right_only
10.1016/j.jbiotec.2021.06.015,right_only
10.1123/JSEP.2020-0150,right_only
10.1016/j.bspc.2021.102885,right_only
10.1007/s10735-021-09974-0,right_only
10.1016/j.yexcr.2021.112649,right_only
10.5114/fmpcr.2021.105905,right_only
10.3390/ijerph18147691,right_only
10.1016/j.tox.2021.152859,right_only
10.1016/j.cell.2021.04.037,right_only
10.1016/j.devcel.2021.06.001,right_only
10.1038/s41417-020-00253-w,right_only
10.3389/fimmu.2021.658420,right_only
10.1038/s42255-021-00388-6,right_only
10.1158/1541-7786.MCR-20-0879,right_only
10.3390/nu13051392,right_only
10.1096/fj.201903253R,right_only
10.1016/j.redox.2021.101931,right_only
10.46389/rjd-2021-1009,right_only
10.3390/cells10040896,right_only
10.1038/s41556-021-00637-6,right_only
10.3390/ijms22073711,right_only
10.3390/ijerph18073407,right_only
10.1016/j.bbabio.2020.148367,right_only
10.3390/ijms22052477,right_only
10.1093/ajcn/nqaa136,right_only
10.1038/s41590-021-00874-9,right_only
10.1002/cac2.12141,right_only
10.7717/peerj.10943,right_only
10.1039/d0cc08240f,right_only
10.1016/j.yexcr.2020.112468,right_only
10.3390/ijms22041976,right_only
10.1152/AJPREGU.00209.2020,right_only
10.7554/eLife.63284,right_only
10.1016/j.clnesp.2020.12.008,right_only
10.1002/jcp.30086,right_only
10.1536/ihj.21-139,right_only
10.7150/THNO.63763,right_only
10.1002/jmd2.12232,right_only
10.1155/2021/6627864,right_only
10.7554/ELIFE.68714,right_only
10.5336/medsci.2021-82021,right_only
10.1590/1414-431x202010693,right_only
10.1152/JAPPLPHYSIOL.00661.2020,right_only
10.1371/journal.pntd.0008915,right_only
10.7554/eLife.62586,right_only
10.7570/JOMES20074,right_only
10.1016/j.hrtlng.2020.09.007,right_only
10.1177/0049475520947886,right_only
10.15366/rimcafd2020.80.002,right_only
10.1016/j.bbadis.2020.165962,right_only
10.1038/s41467-020-17292-4,right_only
10.1182/BLOOD.2020006200,right_only
10.3390/ijms21228711,right_only
10.1123/IJSNEM.2020-0084,right_only
10.3892/or.2020.7758,right_only
10.3389/fphys.2020.01075,right_only
10.1371/journal.pone.0241018,right_only
10.1016/j.enfcli.2020.06.068,right_only
10.1177/0309364620912063,right_only
10.3389/fonc.2020.563249,right_only
10.1016/j.jgg.2020.08.003,right_only
10.1021/acschembio.0c00670,right_only
10.3389/fonc.2020.01483,right_only
10.3390/ijms21186896,right_only
10.3389/fonc.2020.01462,right_only
10.3390/ijerph17186458,right_only
10.1038/s41419-020-02960-6,right_only
10.3390/biom10091260,right_only
10.3390/ijms21176241,right_only
10.1186/s12964-020-00622-w,right_only
10.1038/s41419-020-02867-2,right_only
10.3390/ijms21155323,right_only
10.3390/ijms21145165,right_only
10.3390/diagnostics10070477,right_only
10.36660/abc.20190281,right_only
10.1038/s42255-020-0217-6,right_only
10.1053/j.jfas.2019.05.009,right_only
10.1016/j.jtos.2020.04.012,right_only
10.12659/MSM.923015,right_only
10.1002/cmdc.202000169,right_only
10.15366/rimcafd2020.78.006,right_only
10.3390/v12060654,right_only
10.7554/eLife.54954,right_only
10.1098/rsbl.2020.0078rsbl20200078,right_only
10.2144/fsoa-2019-0156,right_only
10.1016/j.clim.2020.108450,right_only
10.1126/scisignal.aaz1854,right_only
10.3390/jcm9051544,right_only
10.3390/cancers12051180,right_only
10.1038/s42255-020-0205-x,right_only
10.1002/jmd2.12113,right_only
10.1007/s13300-020-00814-0,right_only
10.1016/j.bmcl.2020.127057,right_only
10.1016/j.numecd.2019.12.009,right_only
10.3390/jcm9041059,right_only
10.1038/s41419-020-2454-8,right_only
10.1186/s12935-020-01178-y,right_only
10.3390/cancers12030650,right_only
10.1089/jmf.2019.0216,right_only
10.28920/dhm50.1.43-48,right_only
10.1371/journal.pone.0229079,right_only
10.1096/fj.201901747RR,right_only
10.1177/0883073819879833,right_only
10.1089/ars.2019.7769,right_only
10.1186/s13024-019-0349-x,right_only
10.15586/jomh.v16i1.201,right_only
10.1177/2325967120956914,right_only
10.2174/1389203721666200203151414,right_only
10.1158/2159-8290.CD-19-1008,right_only
10.2147/OTT.S243542,right_only
10.13181/mji.oa.203517,right_only
10.23736/S0393-3660.18.03955-4,right_only
10.5114/hm.2020.89914,right_only
10.7150/ijms.39436,right_only
10.1038/s41419-019-2218-5,right_only
10.3389/fnins.2019.01336,right_only
10.1080/21691401.2019.1687502,right_only
10.1158/0008-5472.CAN-19-1405,right_only
10.1038/s41467-019-12425-w,right_only
10.1016/j.jsbmb.2019.105484,right_only
10.1038/s41467-019-11147-3,right_only
10.1038/s41467-019-09911-6,right_only
10.1093/eurheartj/ehy600,right_only
10.3390/ijms20225554,right_only
10.1093/hmg/ddz208,right_only
10.1002/jcb.29138,right_only
10.1016/j.cmet.2019.07.012,right_only
10.3390/nu11092221,right_only
10.3390/ijms20174208,right_only
10.1002/jcp.28278,right_only
10.1186/s12920-019-0571-y,right_only
10.1371/journal.pone.0220943,right_only
10.3390/ijms20153713,right_only
10.3389/fonc.2019.00640,right_only
10.1016/j.celrep.2019.06.058,right_only
10.1158/2159-8290.CD-19-0125,right_only
10.1158/2159-8290.CD-19-0510,right_only
10.3390/ijms20133134,right_only
10.1016/j.bbagen.2019.04.008,right_only
10.1186/s40168-019-0704-8,right_only
10.3390/cells8050478,right_only
10.5958/0976-5506.2019.00987.2,right_only
10.1111/jcmm.14134,right_only
10.1016/j.nut.2018.09.032,right_only
10.1016/j.molcel.2019.01.004,right_only
10.1016/j.orthtr.2019.01.009,right_only
10.1016/j.ccell.2018.11.008,right_only
10.24075/brsmu.2019.071,right_only
10.7717/peerj.8290,right_only
10.1039/c9nj01815h,right_only
10.2174/2589645801913010059,right_only
10.3233/JAD-190128,right_only
10.1242/bio.039263,right_only
10.1158/0008-5472.CAN-19-0500,right_only
10.1519/jsc.0000000000002973,right_only
10.14814/phy2.13984,right_only
10.1152/physrev.00062.2017,right_only
10.1016/j.jid.2018.06.189,right_only
10.1016/j.stemcr.2018.10.018,right_only
10.3390/jcm7120528,right_only
10.7860/JCDR/2018/37095.12191,right_only
10.3390/JCM7100347,right_only
10.1111/acel.12811,right_only
10.1016/j.pmedr.2018.07.011,right_only
10.1016/j.bbabio.2018.03.018,right_only
10.1053/j.gastro.2018.04.017,right_only
10.1530/JOE-17-0557,right_only
10.1007/s00246-018-1882-z,right_only
10.1126/science.361.6400.322,right_only
10.1172/JCI99366,right_only
10.1038/aps.2017.167,right_only
10.28920/dhm48.2.96-101,right_only
10.1111/apha.13041,right_only
10.3389/fonc.2018.00170,right_only
10.1088/2057-1976/aab814,right_only
10.1038/s41388-017-0051-9,right_only
10.3389/fphys.2018.00290,right_only
10.1007/s10753-017-0718-y,right_only
10.1186/s40608-018-0183-7,right_only
10.23750/abm.v89i7-S.7737,right_only
10.1186/s13287-018-0970-6,right_only
10.1016/j.ajpath.2017.09.017,right_only
10.1016/j.asmart.2017.11.001,right_only
10.1016/j.gaitpost.2017.10.004,right_only
10.1016/j.hpb.2017.08.005,right_only
10.1089/ham.2016.0097,right_only
10.1590/1517-869220172305141727,right_only
10.1109/TNSRE.2017.2664801,right_only
10.1016/j.gaitpost.2017.05.022,right_only
10.1016/j.biopha.2017.05.074,right_only
10.1111/acel.12606,right_only
10.1016/j.jhep.2017.01.027,right_only
10.1016/j.exger.2017.03.004,right_only
10.1016/j.dld.2017.01.146,right_only
10.1158/1535-7163.MCT-15-0235,right_only
10.1016/j.jinorgbio.2017.01.011,right_only
10.1186/s12984-017-0235-0,right_only
10.1111/dom.12839,right_only
10.1016/j.cbi.2017.01.007,right_only
10.1038/ncomms14360,right_only
10.1038/cdd.2016.113,right_only
10.1073/pnas.1620433114,right_only
10.2174/1573398X14666180221112846,right_only
10.5960/dzsm.2017.296,right_only
10.18632/oncotarget.19862,right_only
10.1007/978-3-319-55231-6_1,right_only
10.3727/096504017X14841698396784,right_only
10.1249/MSS.0000000000001068,right_only
10.1126/science.aah5309,right_only
10.1016/j.jshs.2015.04.008,right_only
10.1016/j.freeradbiomed.2016.09.023,right_only
10.1016/j.mce.2016.03.017,right_only
10.1519/JSC.0000000000001417,right_only
10.1123/ijspp.2015-0142,right_only
10.1123/ijspp.2015-0182,right_only
10.1123/ijspp.2015-0567,right_only
10.1038/nm.4171,right_only
10.1123/ijspp.2015-0372,right_only
10.1167/iovs.16-19968,right_only
10.1371/journal.pone.0159870,right_only
10.1007/s10557-016-6668-z,right_only
10.1371/journal.pone.0157644,right_only
10.1007/s11055-016-0283-0,right_only
10.2174/1573403x12666151119165438,right_only
10.1016/j.mayocp.2016.01.008,right_only
10.3389/fphys.2016.00109,right_only
10.1016/j.bbrc.2016.01.089,right_only
10.5812/acvi.36007,right_only
10.1016/j.mehy.2015.12.015,right_only
10.1021/acs.jnatprod.5b00072,right_only
10.1159/000445154,right_only
10.1016/j.bcp.2015.11.002,right_only
10.1007/s11745-014-3981-9,right_only
10.1371/journal.pone.0141431,right_only
10.1016/j.mehy.2015.06.001,right_only
10.1016/j.bbadis.2015.05.012,right_only
10.1038/onc.2014.392,right_only
10.1371/journal.pone.0132943,right_only
10.1523/JNEUROSCI.4712-14.2015,right_only
10.3969/j.issn.2095-4344.2015.15.016,right_only
10.3892/or.2015.3797,right_only
10.1371/journal.pone.0117119,right_only
10.1371/journal.pone.0118061,right_only
10.1080/21623945.2015.1005525,right_only
10.1242/jcs.172429,right_only
10.18632/oncotarget.5561,right_only
10.2174/1389557515666150324122930,right_only
10.1007/978-3-642-17214-4_4,right_only
10.1016/j.freeradbiomed.2014.12.026,right_only
10.1007/s00424-014-1493-3,right_only
10.1080/01635581.2014.956246,right_only
10.1007/s10741-014-9418-y,right_only
10.1016/j.jbiotec.2014.07.433,right_only
10.1016/j.niox.2014.06.003,right_only
10.1001/jama.2014.8148,right_only
10.1016/j.scispo.2013.06.006,right_only
10.1021/ja506038v,right_only
10.1152/physiolgenomics.00027.2014,right_only
10.1007/s10661-014-3870-y,right_only
10.1073/pnas.1401787111,right_only
10.1016/j.ergon.2013.09.001,right_only
10.1161/CIRCRESAHA.114.305322,right_only
10.3922/j.psns.2014.038,right_only
10.1016/j.freeradbiomed.2014.07.011,right_only
10.1016/j.toxicon.2014.08.062,right_only
10.1007/978-1-4939-0620-8_45,right_only
10.5546/aap.2014.eng.132,right_only
10.1007/s00125-014-3296-7,right_only
10.1016/j.jaci.2013.12.1075,right_only
10.2174/0929867321666140303142053,right_only
10.15197/sabad.1.11.42,right_only
10.3810/psm.2014.02.2045,right_only
10.1016/j.amjmed.2014.02.003,right_only
10.1177/0883073812470972,right_only
10.1158/1078-0432.CCR-13-2570,right_only
10.1016/j.jsams.2013.02.004,right_only
10.3758/s13423-013-0462-8,right_only
10.2143/AC.68.5.2994470,right_only
10.1017/S0959259813000166,right_only
10.1371/journal.pone.0070257,right_only
10.1159/000354663,right_only
10.3357/ASEM.3529.2013,right_only
10.1111/bcp.12034,right_only
10.1186/2046-7648-2-13,right_only
10.1039/c2dt32810k,right_only
10.1016/j.freeradbiomed.2012.10.545,right_only
10.1136/bcr-2012-007370,right_only
10.1371/journal.pone.0055773,right_only
10.1038/nature11743,right_only
10.2174/1389201015666140515143624,right_only
10.1016/j.numecd.2012.05.008,right_only
10.1123/ijsnem.23.2.150,right_only
10.2174/157016113805290209,right_only
10.1123/pes.25.1.43,right_only
10.1016/j.biocel.2012.08.009,right_only
10.1007/s11897-012-0109-5,right_only
10.1519/JSC.0b013e318241e18a,right_only
10.1519/JSC.0b013e318242d2d1,right_only
10.1519/JSC.0b013e318241deec,right_only
10.1007/s00421-012-2332-x,right_only
