pmcid,pmid,doi
PMC1760817,10768898,10.1136/heart.83.5.511
PMC1729189,10455087,10.1136/hrt.82.3.348
PMC1728747,9764062,10.1136/hrt.80.1.60
PMC1728626,9602665,10.1136/hrt.79.3.289
PMC1892330,9470873,10.1136/hrt.78.6.572
PMC1892336,9470871,10.1136/hrt.78.6.564
PMC484668,9068402,10.1136/hrt.77.2.168
PMC484663,9068397,10.1136/hrt.77.2.138
PMC1728910,10220542,10.1136/hrt.81.1.33
PMC1728933,9922345,10.1136/hrt.81.2.121
PMC1728858,10065030,10.1136/hrt.80.6.596
PMC1060502,9328540,10.1136/jech.51.4.365
PMC1060280,8935455,10.1136/jech.50.3.258
PMC1737090,10945803,10.1136/jnnp.69.3.302
PMC486731,9048720,10.1136/jnnp.62.2.182
PMC1740286,11983847,10.1136/oem.59.5.323
PMC1747142,15333856,10.1136/thx.2004.021766
PMC1746141,11514686,10.1136/thorax.56.9.675
PMC1746102,11413349,10.1136/thorax.56.7.519
PMC1745604,10607804,10.1136/thorax.55.1.63
PMC1745445,10325896,10.1136/thx.54.3.213
PMC1763768,10212110,10.1136/thx.54.5.437
PMC1745307,10319059,10.1136/thx.53.9.768
PMC1758448,9487347,10.1136/thx.52.11.981
PMC1421167,11141226,10.1097/00000658-200101000-00010
PMC1665351,15358808,10.1113/jphysiol.2004.071894
PMC1665296,15297577,10.1113/jphysiol.2004.071373
PMC1665192,15284344,10.1113/jphysiol.2004.065664
PMC1664919,15155791,10.1113/jphysiol.2004.063107
PMC1664902,15121799,10.1113/jphysiol.2003.059287
PMC1665053,15004212,10.1113/jphysiol.2004.060574
PMC1664806,14634202,10.1113/jphysiol.2003.055202
PMC2343484,14565989,10.1113/jphysiol.2003.054171
PMC2343576,14514877,10.1113/jphysiol.2003.052431
PMC2343309,12897178,10.1113/jphysiol.2003.045799
PMC2343041,12766246,10.1113/jphysiol.2003.040147
PMC2343014,12766237,10.1113/jphysiol.2003.042838
PMC2342904,12651914,10.1113/jphysiol.2002.031179
PMC2342617,12562895,10.1113/jphysiol.2002.034595
PMC1665094,14990677,10.1113/jphysiol.2003.056887
PMC1664987,14766942,10.1113/jphysiol.2003.056598
PMC2290626,12411540,10.1113/jphysiol.2002.023556
PMC2290548,12231658,10.1113/jphysiol.2002.023796
PMC2290472,12181307,10.1113/jphysiol.2002.019380
PMC2290497,12181291,10.1113/jphysiol.2002.019661
PMC2343085,12794174,10.1113/jphysiol.2003.040162
PMC2343046,12766247,10.1113/jphysiol.2003.039743
PMC2290343,12042369,10.1113/jphysiol.2001.013462
PMC2290316,12015434,10.1113/jphysiol.2002.016832
PMC2290292,11986392,10.1113/jphysiol.2001.012983
PMC2290259,11956354,10.1113/jphysiol.2001.013062
PMC2290707,12456846,10.1113/jphysiol.2002.029108
PMC2290699,12456845,10.1113/jphysiol.2002.028084
PMC2278837,11579176,10.1111/j.1469-7793.2001.00283.x
PMC2278838,11579174,10.1111/j.1469-7793.2001.00261.x
PMC2278649,11410644,10.1111/j.1469-7793.2001.t01-1-00891.x
PMC2278436,11179407,10.1111/j.1469-7793.2001.0245j.x
PMC2290432,12122141,10.1113/jphysiol.2002.018135
PMC2290362,12068055,10.1113/jphysiol.2002.018820
PMC2270141,11034626,10.1111/j.1469-7793.2000.00371.x
PMC2270117,11018120,10.1111/j.1469-7793.2000.t01-1-00221.x
PMC2270108,11018100,10.1111/j.1469-7793.2000.t01-1-00003.x
PMC2270074,10970439,10.1111/j.1469-7793.2000.00387.x
PMC2278942,11711582,10.1111/j.1469-7793.2001.0305k.x
PMC2278845,11579177,10.1111/j.1469-7793.2001.00295.x
PMC2269743,10618160,10.1111/j.1469-7793.2000.t01-2-00159.xm
PMC2269598,10523424,10.1111/j.1469-7793.1999.00577.x
PMC2269528,10457100,10.1111/j.1469-7793.1999.0911n.x
PMC2269458,10420025,10.1111/j.1469-7793.1999.0933p.x
PMC2270219,11118512,10.1111/j.1469-7793.2000.00863.x
PMC2270161,11060137,10.1111/j.1469-7793.2000.t01-1-00647.x
PMC2231307,9824726,10.1111/j.1469-7793.1998.895ba.x
PMC2231318,9824725,10.1111/j.1469-7793.1998.889ba.x
PMC2231011,9625884,10.1111/j.1469-7793.1998.279bz.x
PMC2230801,9518719,10.1111/j.1469-7793.1998.619bt.x
PMC2270029,10922016,10.1111/j.1469-7793.2000.00663.x
PMC2270003,10878113,10.1111/j.1469-7793.2000.00211.x
PMC1159470,9218229,10.1111/j.1469-7793.1997.703bm.x
PMC1159468,9218227,10.1111/j.1469-7793.1997.677bm.x
PMC1159492,9192316,10.1111/j.1469-7793.1997.455bn.x
PMC1159298,9130176,10.1113/jphysiol.1997.sp021972
PMC2269386,10358130,10.1111/j.1469-7793.1999.0919s.x
PMC2269057,9831734,10.1111/j.1469-7793.1999.293af.x
PMC1159247,9023781,10.1113/jphysiol.1997.sp021854
PMC1160788,8887789,10.1113/jphysiol.1996.sp021639
PMC1160787,8887788,10.1113/jphysiol.1996.sp021638
PMC1158747,8866876,10.1113/jphysiol.1996.sp021237
PMC1159901,9288689,10.1111/j.1469-7793.1997.215bi.x
PMC1159539,9279819,10.1111/j.1469-7793.1997.703bj.x
PMC1381044,9184500,10.2105/ajph.87.5.747
PMC1573569,12411413,10.1038/sj.bjp.0704949
PMC2995531,15356077,10.1210/jc.2004-0408
PMC2423321,15235335,
PMC1249472,15108979,
PMC1314985,14705689,
PMC2995524,12902321,10.1152/ajpendo.00209.2003
PMC3124251,11882494,10.1152/ajpendo.00238.2001
PMC2995528,11880482,10.1523/JNEUROSCI.22-05-01523.2002
PMC2895265,11794763,10.1080/00140130110085556
PMC3167868,14970978,
PMC5956354,15258670,10.1100/tsw.2004.97
PMC6654385,15298040,10.1002/clc.4960270707
PMC6655781,9755377,10.1002/clc.4960210904
PMC6871837,11870923,10.1002/hbm.10026
PMC41330,7638188,10.1073/pnas.92.16.7317
PMC282590,3194388,10.1073/pnas.85.23.8780
PMC1678064,8324438,10.1136/bmj.306.6893.1661
PMC1664147,2249024,10.1136/bmj.301.6758.953
PMC1663549,2152760,10.1136/bmj.301.6745.203
PMC1151049,1712198,10.1042/bj2760611
PMC1148981,3390152,10.1042/bj2510183
PMC1136387,7832763,10.1042/bj3050479
PMC1488567,1555164,
PMC1268289,3139276,
PMC259365,2894360,
PMC263404,6317565,
PMC507285,8621800,10.1172/JCI118647
PMC507284,8621799,10.1172/JCI118646
PMC293583,8325992,10.1172/JCI116559
PMC295585,1918374,10.1172/JCI115422
PMC296363,1846880,10.1172/JCI115050
PMC296922,2122982,10.1172/JCI114894
PMC303863,2496143,10.1172/JCI114054
PMC442796,3198769,10.1172/JCI113834
PMC442784,3198763,10.1172/JCI113822
PMC1029738,8135561,10.1136/adc.70.3.187
PMC1029908,8067790,10.1136/adc.71.1.31
PMC1792495,2400223,10.1136/adc.65.8.865
PMC1590066,2923482,10.1136/adc.64.1_spec_no.29
PMC1332372,8799594,10.1136/bjsm.30.2.116
PMC1332263,8665116,10.1136/bjsm.30.1.36
PMC1332259,8665111,10.1136/bjsm.30.1.20
PMC1332257,8665108,10.1136/bjsm.30.1.11
PMC1332240,8808543,10.1136/bjsm.29.4.271
PMC1332237,8808540,10.1136/bjsm.29.4.255
PMC1332314,8800856,10.1136/bjsm.29.3.196
PMC1332306,8800848,10.1136/bjsm.29.3.165
PMC1332305,8800847,10.1136/bjsm.29.3.158
PMC1332304,8800846,10.1136/bjsm.29.3.153
PMC1332303,8800845,10.1136/bjsm.29.3.147
PMC1332220,7788221,10.1136/bjsm.29.1.57
PMC1332218,7788218,10.1136/bjsm.29.1.46
PMC1332212,7788211,10.1136/bjsm.29.1.20
PMC1332210,7788209,10.1136/bjsm.29.1.13
PMC1332288,7551769,10.1136/bjsm.29.2.97
PMC1332235,8808538,10.1136/bjsm.29.4.248
PMC1332292,7551756,10.1136/bjsm.29.2.113
PMC1332157,8044493,10.1136/bjsm.28.1.43
PMC1332156,8044492,10.1136/bjsm.28.1.38
PMC1332151,8044486,10.1136/bjsm.28.1.18
PMC1332152,8044487,10.1136/bjsm.28.1.22
PMC1332222,7788223,10.1136/bjsm.29.1.66
PMC1332060,8000814,10.1136/bjsm.28.3.167
PMC1332159,7913857,10.1136/bjsm.28.1.52
PMC1332087,7894958,10.1136/bjsm.28.4.261
PMC1332084,7894955,10.1136/bjsm.28.4.241
PMC1332106,8457812,10.1136/bjsm.27.1.39
PMC1332284,7551765,10.1136/bjsm.29.2.80
PMC1332189,8242281,10.1136/bjsm.27.3.202
PMC1332181,8242273,10.1136/bjsm.27.3.171
PMC1332179,8242271,10.1136/bjsm.27.3.162
PMC1332178,8242270,10.1136/bjsm.27.3.157
PMC1332015,8130964,10.1136/bjsm.27.4.255
PMC1332061,8000815,10.1136/bjsm.28.3.171
PMC1332009,8130958,10.1136/bjsm.27.4.228
PMC1478918,1623357,10.1136/bjsm.26.2.121
PMC1478936,1623356,10.1136/bjsm.26.2.116
PMC1478971,1600460,10.1136/bjsm.26.1.66
PMC1478981,1600454,10.1136/bjsm.26.1.45
PMC1332130,8358579,10.1136/bjsm.27.2.107
PMC1478969,1600451,10.1136/bjsm.26.1.33
PMC1478995,1490213,10.1136/bjsm.26.4.228
PMC1478795,1913030,10.1136/bjsm.25.1.38
PMC1478809,1913027,10.1136/bjsm.25.1.26
PMC1479034,1839780,10.1136/bjsm.25.4.196
PMC1332011,8130960,10.1136/bjsm.27.4.237
PMC1479028,1810619,10.1136/bjsm.25.4.227
PMC1479025,1810612,10.1136/bjsm.25.4.191
PMC1479038,1810610,10.1136/bjsm.25.4.183
PMC1478754,2350671,10.1136/bjsm.24.1.61
PMC1478751,2350664,10.1136/bjsm.24.1.25
PMC1478980,1600452,10.1136/bjsm.26.1.36
PMC1478785,2078808,10.1136/bjsm.24.3.201
PMC1478791,2078807,10.1136/bjsm.24.3.196
PMC1478776,2078805,10.1136/bjsm.24.3.183
PMC1478706,2698253,10.1136/bjsm.23.4.227
PMC1478711,2630002,10.1136/bjsm.23.4.245
PMC1478796,1833026,10.1136/bjsm.25.1.45
PMC1478672,2620232,10.1136/bjsm.23.3.171
PMC1478628,2605441,10.1136/bjsm.23.2.115
PMC1478618,2605440,10.1136/bjsm.23.2.109
PMC1478487,3370402,10.1136/bjsm.22.1.39
PMC1478505,3370401,10.1136/bjsm.22.1.35
PMC1478875,2265322,10.1136/bjsm.24.2.95
PMC1478508,3370399,10.1136/bjsm.22.1.3
PMC1478509,3370395,10.1136/bjsm.22.1.12
PMC1478574,3233458,10.1136/bjsm.22.3.109
PMC1478567,3233457,10.1136/bjsm.22.3.101
PMC1478744,3228686,10.1136/bjsm.22.4.163
PMC1478712,2629999,10.1136/bjsm.23.4.233
PMC1478740,3228684,10.1136/bjsm.22.4.153
PMC1478728,3228681,10.1136/bjsm.22.4.141
PMC1478727,3228680,10.1136/bjsm.22.4.132
PMC1478556,3167503,10.1136/bjsm.22.2.57
PMC1478544,3167501,10.1136/bjsm.22.2.51
PMC1478490,3370400,10.1136/bjsm.22.1.31
PMC1378967,1885077,10.1136/gut.32.8.941
PMC1433721,3384366,10.1136/gut.29.6.816
PMC483942,7662449,10.1136/hrt.74.1.27
PMC484044,7488452,10.1136/hrt.74.4.386
PMC484042,7488450,10.1136/hrt.74.4.377
PMC483696,8198895,10.1136/hrt.71.4.391
PMC1025190,1467031,10.1136/hrt.68.11.473
PMC1025189,1467030,10.1136/hrt.68.11.469
PMC1024458,1993127,10.1136/hrt.65.1.25
PMC1024577,1827588,10.1136/hrt.65.4.188
PMC1024785,1747305,10.1136/hrt.66.5.405-b
PMC1216809,2245110,10.1136/hrt.64.5.313
PMC1024476,2126185,10.1136/hrt.63.5.281
PMC1216634,2923753,10.1136/hrt.61.2.161
PMC1216632,2923751,10.1136/hrt.61.2.149
PMC1216694,2736193,10.1136/hrt.61.5.421
PMC1216616,2537095,10.1136/hrt.61.1.23
PMC1216786,2532532,10.1136/hrt.62.6.445
PMC1216511,3408616,10.1136/hrt.60.1.30
PMC1276898,3382569,10.1136/hrt.59.5.572
PMC1276987,3342162,10.1136/hrt.59.2.212
PMC1024284,2390399,10.1136/hrt.64.1.25
PMC1024872,1389728,10.1136/hrt.67.5.422-a
PMC1025303,8398494,10.1136/hrt.70.3.241
PMC1025304,8398495,10.1136/hrt.70.3.247
PMC1025479,7917688,10.1136/hrt.72.2.150
PMC488312,2292695,10.1136/jnnp.53.12.1046
PMC1009646,3415918,10.1136/oem.45.8.532
PMC2399737,8497434,10.1136/pgmj.69.809.197
PMC2399092,1924047,10.1136/pgmj.67.789.632
PMC473047,8711660,10.1136/thx.51.2.207
PMC474893,7570432,10.1136/thx.50.8.829
PMC464903,8296259,10.1136/thx.48.11.1145
PMC464773,8236071,10.1136/thx.48.9.894
PMC1021037,1837626,10.1136/thx.46.11.824
PMC462576,2396230,10.1136/thx.45.7.497
PMC462051,2588207,10.1136/thx.44.9.716
PMC461213,3406914,10.1136/thx.43.4.276
PMC461212,3406913,10.1136/thx.43.4.268
PMC461095,3353874,10.1136/thx.43.1.53
PMC461400,3051510,10.1136/thx.43.8.631
PMC461557,3222762,10.1136/thx.43.11.911
PMC462468,2116678,10.1136/thx.45.5.345
PMC461845,2763239,10.1136/thx.44.5.402
PMC462152,2595636,10.1136/thx.44.11.942
PMC1242434,1543402,10.1097/00000658-199203000-00014
PMC1493411,3125800,10.1097/00000658-198803000-00012
PMC1160743,8866370,10.1113/jphysiol.1996.sp021592
PMC1158690,8821150,10.1113/jphysiol.1996.sp021165
PMC1160386,8021842,10.1113/jphysiol.1994.sp020077
PMC1155653,7965830,10.1113/jphysiol.1994.sp020238
PMC1143915,8308728,10.1113/jphysiol.1993.sp019856
PMC1143890,8271219,10.1113/jphysiol.1993.sp019833
PMC1180211,1816384,10.1113/jphysiol.1991.sp018764
PMC1189186,2640467,10.1113/jphysiol.1989.sp017731
PMC1143880,8271208,10.1113/jphysiol.1993.sp019823
PMC1143847,8254528,10.1113/jphysiol.1993.sp019792
PMC1143984,8120830,10.1113/jphysiol.1993.sp019923
PMC1180038,1890660,10.1113/jphysiol.1991.sp018586
PMC1180046,1890634,10.1113/jphysiol.1991.sp018594
PMC1160660,8842017,10.1113/jphysiol.1996.sp021518
PMC1179900,1798038,10.1113/jphysiol.1991.sp018804
PMC1190049,2324985,10.1113/jphysiol.1990.sp017912
PMC1192051,3137329,10.1113/jphysiol.1988.sp016968
PMC1192049,3137328,10.1113/jphysiol.1988.sp016966
PMC1191084,3151077,10.1113/jphysiol.1988.sp017365
PMC1160685,8865082,10.1113/jphysiol.1996.sp021540
PMC1179860,1822539,10.1113/jphysiol.1991.sp018852
PMC1157744,7714837,10.1113/jphysiol.1995.sp020533
PMC1157887,7776237,10.1113/jphysiol.1995.sp020583
PMC1156808,8583408,10.1113/jphysiol.1995.sp021046
PMC1156837,8788932,10.1113/jphysiol.1995.sp021081
PMC1364912,7888287,10.1111/j.1365-2125.1994.tb04390.x
PMC1381303,1532321,10.1111/j.1365-2125.1992.tb04020.x
PMC1386064,3828193,10.1111/j.1365-2125.1987.tb03025.x
PMC1387801,2898255,10.1111/j.1365-2125.1988.tb03323.x
PMC1364683,12959308,10.1111/j.1365-2125.1993.tb00369.x
PMC1854560,2547490,10.1111/j.1476-5381.1989.tb12028.x
PMC1279630,1839157,10.1901/jaba.1991.24-719
PMC5445261,2673661,
PMC2826888,7854154,
PMC2828467,8177056,
PMC2074402,8624277,10.1038/bjc.1996.218
PMC1977335,1649619,10.1038/bjc.1991.234
PMC1869823,7639336,
PMC2448534,8533175,
PMC3053776,1285928,10.3346/jkms.1992.7.3.276
PMC4532090,8031727,10.3904/kjim.1993.8.2.78
PMC299674,3480522,10.1073/pnas.84.24.8976
PMC391051,3862135,10.1073/pnas.82.18.6349
PMC1148157,3663177,10.1042/bj2450551
PMC1144474,6097226,10.1042/bj2240629
PMC1346307,4052904,
PMC424115,3805279,10.1172/JCI112841
PMC423452,3512600,10.1172/JCI112363
PMC424541,3009544,10.1172/JCI112453
PMC424000,4044828,10.1172/JCI112065
PMC425159,6715541,10.1172/JCI111340
PMC425074,6707201,10.1172/JCI111265
PMC370422,6630512,10.1172/JCI111094
PMC370143,7076852,10.1172/JCI110528
PMC1778018,3767423,10.1136/adc.61.9.912
PMC1777749,3707191,10.1136/adc.61.4.388
PMC1628424,6696489,10.1136/adc.59.1.18
PMC1478451,3676640,10.1136/bjsm.21.3.130
PMC1478417,3620806,10.1136/bjsm.21.2.9
PMC1478410,3620799,10.1136/bjsm.21.2.23
PMC1478408,3620797,10.1136/bjsm.21.2.14
PMC1478615,3580735,10.1136/bjsm.21.1.9
PMC1478599,3580726,10.1136/bjsm.21.1.3
PMC1478466,3435821,10.1136/bjsm.21.4.171
PMC1478459,3435818,10.1136/bjsm.21.4.163
PMC1478313,3730763,10.1136/bjsm.20.2.84
PMC1478306,3730761,10.1136/bjsm.20.2.74
PMC1478281,3697599,10.1136/bjsm.20.1.27
PMC1478271,3697598,10.1136/bjsm.20.1.25
PMC1478273,3697594,10.1136/bjsm.20.1.10
PMC1478365,3535986,10.1136/bjsm.20.3.109
PMC1478598,3580724,10.1136/bjsm.21.1.27
PMC1478616,3580721,10.1136/bjsm.21.1.18
PMC1478258,4075067,10.1136/bjsm.19.3.158
PMC1478243,4075065,10.1136/bjsm.19.3.152
PMC1478528,4027499,10.1136/bjsm.19.2.85
PMC1478518,4027493,10.1136/bjsm.19.2.107
PMC1478289,3730757,10.1136/bjsm.20.2.62
PMC1478278,3697601,10.1136/bjsm.20.1.35
PMC1858856,6722424,10.1136/bjsm.18.1.4
PMC1859235,6525497,10.1136/bjsm.18.4.288
PMC1859259,6525491,10.1136/bjsm.18.4.253
PMC1859255,6525490,10.1136/bjsm.18.4.244
PMC1478397,4092143,10.1136/bjsm.19.4.217
PMC1478391,4092141,10.1136/bjsm.19.4.207
PMC1859384,6487942,10.1136/bjsm.18.3.165
PMC1859190,6466933,10.1136/bjsm.18.2.74
PMC1859211,6466932,10.1136/bjsm.18.2.64
PMC1859204,6466925,10.1136/bjsm.18.2.110
PMC1478403,3937560,10.1136/bjsm.19.4.210
PMC1478531,3161575,10.1136/bjsm.19.2.77
PMC1859007,6883027,10.1136/bjsm.17.2.96
PMC1859009,6883021,10.1136/bjsm.17.2.128
PMC1859017,6883018,10.1136/bjsm.17.2.110
PMC1859022,6883017,10.1136/bjsm.17.2.102
PMC1859398,6487947,10.1136/bjsm.18.3.203
PMC1859382,6487945,10.1136/bjsm.18.3.191
PMC1859157,6652404,10.1136/bjsm.17.3.193
PMC1859187,6652403,10.1136/bjsm.17.3.188
PMC1859165,6652398,10.1136/bjsm.17.3.166
PMC1859178,6652396,10.1136/bjsm.17.3.152
PMC1859399,6435715,10.1136/bjsm.18.3.212
PMC1859208,6432084,10.1136/bjsm.18.2.70
PMC1858953,7139226,10.1136/bjsm.16.3.154
PMC1858955,7139224,10.1136/bjsm.16.3.146
PMC1858940,7139223,10.1136/bjsm.16.3.142
PMC1859130,7104564,10.1136/bjsm.16.2.96
PMC1859042,6850204,10.1136/bjsm.17.1.40
PMC1859035,6850202,10.1136/bjsm.17.1.27
PMC1432887,3596339,10.1136/gut.28.5.583
PMC1419808,7129205,10.1136/gut.23.11.957
PMC1277097,3814450,10.1136/hrt.57.2.154
PMC1216446,3663426,10.1136/hrt.58.3.254
PMC1277313,3322351,10.1136/hrt.58.6.613
PMC1277380,3730204,10.1136/hrt.56.1.12
PMC1216378,3707783,10.1136/hrt.55.5.439
PMC481953,4074587,10.1136/hrt.54.6.562
PMC481756,3970785,10.1136/hrt.53.3.276
PMC481856,3925972,10.1136/hrt.54.1.96
PMC481784,3885981,10.1136/hrt.53.4.431
PMC481841,2861834,10.1136/hrt.54.1.17
PMC481631,6466518,10.1136/hrt.52.3.314
PMC481647,6148092,10.1136/hrt.52.4.392
PMC481456,6651996,10.1136/hrt.50.6.534
PMC481425,6626400,10.1136/hrt.50.4.372
PMC481903,4041301,10.1136/hrt.54.3.321
PMC481846,4015915,10.1136/hrt.54.1.42
PMC481354,6342635,10.1136/hrt.49.6.584
PMC481261,7126388,10.1136/hrt.48.4.364
PMC481219,7093084,10.1136/hrt.48.2.149
PMC481203,7082515,10.1136/hrt.48.1.61
PMC481600,6743430,10.1136/hrt.52.2.124
PMC481515,6704257,10.1136/hrt.51.4.364
PMC1031484,3494814,10.1136/jnnp.50.2.140
PMC1027435,6603496,10.1136/jnnp.46.6.478
PMC460645,3433238,10.1136/thx.42.2.136
PMC1020595,4035628,10.1136/thx.40.8.581
PMC460090,4024001,10.1136/thx.40.6.418
PMC459931,6505989,10.1136/thx.39.11.823
PMC459656,6648857,10.1136/thx.38.10.778
PMC1306874,3765598,
PMC1306375,3911586,
PMC1483318,6145515,
PMC1248603,3121055,10.1136/bmj.295.6611.1441
PMC1247891,3119073,10.1136/bmj.295.6602.853-c
PMC1247429,3117204,10.1136/bmj.295.6597.521
PMC1247324,3117168,10.1136/bmj.295.6596.455
PMC1247142,3115419,10.1136/bmj.295.6593.303
PMC1246612,3111585,10.1136/bmj.294.6585.1459
PMC1443147,6148991,10.1136/bmj.289.6450.951
PMC1546924,6402087,10.1136/bmj.286.6362.333
PMC1246005,3107667,10.1136/bmj.294.6577.939
PMC1339640,3081210,10.1136/bmj.292.6521.653
PMC1418505,3918734,10.1136/bmj.290.6470.739
PMC1443712,6439281,10.1136/bmj.289.6457.1479
PMC1442192,6329401,10.1136/bmj.288.6435.1950
PMC1546331,6401519,10.1136/bmj.286.6360.179
PMC1444429,6141834,10.1136/bmj.288.6418.671
PMC1549066,6412795,10.1136/bmj.287.6394.717
PMC1548805,6411261,10.1136/bmj.287.6393.634
PMC1547890,6405921,10.1136/bmj.286.6378.1637
PMC1547087,6402199,10.1136/bmj.286.6366.675
PMC1684694,4050791,
PMC1685704,7180843,
PMC1352738,6830339,10.1097/00000658-198303000-00014
PMC1192096,3681737,10.1113/jphysiol.1987.sp016672
PMC1183081,3656130,10.1113/jphysiol.1987.sp016420
PMC1192379,3446803,10.1113/jphysiol.1987.sp016809
PMC1192181,3443938,10.1113/jphysiol.1987.sp016701
PMC1192471,3316599,10.1113/jphysiol.1987.sp016543
PMC1192198,3127577,10.1113/jphysiol.1987.sp016722
PMC1182968,2957491,10.1113/jphysiol.1986.sp016316
PMC1192609,4078748,10.1113/jphysiol.1985.sp015870
PMC1193348,3884775,10.1113/jphysiol.1985.sp015557
PMC1193480,6436482,10.1113/jphysiol.1984.sp015408
PMC1193479,6436481,10.1113/jphysiol.1984.sp015407
PMC1193484,6436475,10.1113/jphysiol.1984.sp015412
PMC1193826,6418883,10.1113/jphysiol.1983.sp014925
PMC1193828,6317848,10.1113/jphysiol.1983.sp014927
PMC1183054,3116204,10.1113/jphysiol.1987.sp016393
PMC1182944,3612567,10.1113/jphysiol.1986.sp016292
PMC1289717,3989804,10.1177/014107688507800505
PMC1387749,3620293,10.1111/j.1365-2125.1987.tb03161.x
PMC1386392,3440094,10.1111/j.1365-2125.1987.tb03234.x
PMC1386275,3304383,10.1111/j.1365-2125.1987.tb03131.x
PMC1386260,2889460,10.1111/j.1365-2125.1987.tb03183.x
PMC1387754,2887192,10.1111/j.1365-2125.1987.tb03166.x
PMC1386222,2882775,10.1111/j.1365-2125.1987.tb03043.x
PMC1401191,3790405,10.1111/j.1365-2125.1986.tb02938.x
PMC1400981,3741714,10.1111/j.1365-2125.1986.tb05226.x
PMC1400746,2939867,10.1111/j.1365-2125.1986.tb02853.x
PMC1400833,4091998,10.1111/j.1365-2125.1985.tb05127.x
PMC1400762,3927959,10.1111/j.1365-2125.1985.tb05164.x
PMC1463744,3885985,10.1111/j.1365-2125.1985.tb02653.x
PMC1400779,2862901,10.1111/j.1365-2125.1985.tb05161.x
PMC1463702,2859043,10.1111/j.1365-2125.1985.tb02629.x
PMC1463721,2859042,10.1111/j.1365-2125.1985.tb02628.x
PMC1463791,2858214,10.1111/j.1365-2125.1985.tb02607.x
PMC1463428,6743468,10.1111/j.1365-2125.1984.tb02411.x
PMC1463365,6712858,10.1111/j.1365-2125.1984.tb02339.x
PMC1463544,6508981,10.1111/j.1365-2125.1984.tb02534.x
PMC1463444,6203546,10.1111/j.1365-2125.1984.tb02393.x
PMC1463430,6146329,10.1111/j.1365-2125.1984.tb02412.x
PMC1428339,6661346,10.1111/j.1365-2125.1983.tb02232.x
PMC1428357,6661344,10.1111/j.1365-2125.1983.tb02230.x
PMC1428364,6661342,10.1111/j.1365-2125.1983.tb02228.x
PMC1427678,6402000,10.1111/j.1365-2125.1983.tb02114.x
PMC1427777,6342641,10.1111/j.1365-2125.1983.tb01511.x
PMC1428053,6315039,10.1111/j.1365-2125.1983.tb02211.x
PMC1428013,6138056,10.1111/j.1365-2125.1983.tb02168.x
PMC1427942,6136291,10.1111/j.1365-2125.1983.tb02140.x
PMC1401827,7093095,10.1111/j.1365-2125.1982.tb01900.x
PMC1307907,6654775,10.1901/jaba.1983.16-477
PMC2821585,6870998,
PMC2279660,6537674,
PMC1477675,3097736,
PMC1424736,3920718,
PMC1424722,3920720,
PMC1424726,3920717,
PMC1424733,3920711,
PMC2002035,3620313,10.1038/bjc.1987.139
PMC2011481,6615700,10.1038/bjc.1983.205
PMC1542425,3024882,
PMC1454010,6293968,
PMC2149468,2820459,
PMC2187529,6096475,10.1084/jem.160.6.1656
PMC2590168,3751136,
PMC2590178,3751137,
PMC2590169,3529656,
PMC2590167,3529655,
PMC2571242,4078921,
