doi_suffix,mc_db,mc_db_text
s-2001-14342,['douglas bag'],"['nding on the ve level in a certain step the DOUGLAS BAG was filled with 35 to 70 liters of expired air, while the filling time was clocked to 1/10 of a second. during the test all subjects wore a two-way non re-breathing nasal and mouthbreathing face mask (hans rudolf inc., kansas city, usa). instruments', 'nsity exercise. int j sports med 2001; 22: 291 ±294 accepted after revision: september 15, 2000 nnnn the aim of the study was to validate a new, fast metabolic measurement system (the oxycon-pro\x18) during low and high exercise intensities against the DOUGLAS BAG method. for this purpose twelve highly trained subjects performed an incremental cycle ergometer test. in the third minute of each exercise step simultaneous measurements of the DOUGLAS BAG and the oxycon-pro\x18 were performed. no significant differen', 'ycon-pro\x18 is a valid apparatus for determination of minute ventilation (ve), oxygen uptake (vço2) and carbon dioxide expiration (vçco2) during low as well as during maximal exercise intensities. unlike with the DOUGLAS BAG method, this fast metabolic measurement system can be used for accurate and quick determination of ventilatory variables during exercise. n key words: oxycon-pro\x18, validation, ventilation, oxygen consumption. introduction for monitoring aerobic capa', 'd the differences measured by DOUGLAS BAG (db) and oxycon pro (pro).. tztühcseghcilthcerrebehru. seitiicnwt - atosennmifoytisrevnui: novnedaegreltnure h\n\x0c294 int j sports med 2001; 22 rietjens gjwm et al at higher exercise intensities small, but not significant, differences in respiration v', 'city of athletes and/or their progression during a season, gas exchange and oxygen uptake are often used. in the past this was done by the DOUGLAS BAG method. with the evolution of new measuring devices and computers, measurement of gas exchange was subject to automatization. to date, the use of more powerful computers, having a higher data storing capacity and a new generation of computerized met', 'study was supported by a grant from the netherlands olympic committee. tztühcseghcilthcerrebehru. seitiicnwt - atosennmifoytisrevnui: novnedaegreltnure h\n\x0c292 int j sports med 2001; 22 rietjens gjwm et al were measured constantly by the oxycon-pro\x18. DOUGLAS BAG collections of expired gas were done simultaneously after 3 minutes of each exercise step, using a special volume transducer housing. at the volume sensor outlet a radiax valve was connected transporting the expired gas to the DOUGLAS BAG unit. depe', 'etabolic system int j sports med 2001; 22 293 results all subjects completed at least nine stages of the maximal work load test. there were no significant differences for vç e, vç o2 and vç co2 between the DOUGLAS BAG and oxycon-pro\x18 results for any of the stages of the incremental cycle test (figs.1a, b and c). fig. 2 shows the high correlations between the values obtained from the DOUGLAS BAG and the oxycon-pro\x18 for vç e (p < 0.001, r2 0.996), vç o2 (p < 0.001,', ', respectively. limits for agreement for vç o2 and vç co2 were between 0.88 and 1.12, and between 0.90 and 1.09, respectively. discussion the purpose of this study was to validate the oxycon-pro\x18 (a new fast metabolic measurement system) against the DOUGLAS BAG method, during low and high exercise intensities. the results of the present study confirm that the oxycon-pro\x18 is accurate in measuring vç e, vç o2 and vç co2 in the physiological ranges. abc fig. 2 relationship between vçe, vço2 and vçco2 measured', 'ariables between oxycon-pro\x18 and DOUGLAS BAG system were seen. for the vç e this can be explained by the methodological errors with the DOUGLAS BAG method. the calculation of vç e using the DOUGLAS BAG system can be affected by opening and closing the bag during an incomplete in- or expiration, while the oxycon-pro\x18 uses a number of completed breaths for vç e calculation. the small underestimation for vç o2 and vç co2 of the oxyconpro\x18 at high exe', 'tive relation exists between differences in measurement methods (errors) and the size of the measurements (heteroscedastic errors), log transformed measurements were used [7]. abc fig.1 mean (\x7f sd) values in relation to exercise workload measured by DOUGLAS BAG and oxycon pro\x18 for: (a) vçe, (b) vço2 and (c) vçco2. data for vçe are presented in btps, data for vço2 and vçco2 are presented in stpd.. tztühcseghcilthcerrebehru. seitiicnwt - atosennmifoytisrevnui: novnedaegreltnure h\n\x0cvalidation of oxycon-pro\x18 m', 'he room was ventilated. the average fio2 and fico2 ranged from 20.98 % and 0.02 % to 20.76 % and 0.09 % before and after the test, respectively. while the oxycon-pro\x18 uses for calculation continuously actual o2 concentration in the room air, for the DOUGLAS BAG method the o2 concentration of room air obtained immediately before the start of each test is obtained. to minimize the effect of room air composition on the changes in the measurements, room air concentration of o2 and co2 were measured before and ', 'the system fast enough (up to 80 breaths per minute) and still maintaining a low noise level. for this reason the new oxycon-pro\x18 can take oxygen samples every 10 msec whereas previous oxycon systems were limited to taking samples every 40 msec. the DOUGLAS BAG analyzers the DOUGLAS BAG system consists of a mechanical flow-meter (g4; schlumberger, dordrecht, netherlands), a temperature sensor (dpm535; schwille, kirchheim, germany ) and a blower unit (vg2000; mijnhardt, bunnik, netherlands), enabling the em', 'ces between the oxycon-pro\x18 and the DOUGLAS BAG measurements for minute ventilation (ve), oxygen uptake (vço2) and carbon dioxide expiration (vçco2) were found. bland and altman analysis of validity demonstrated minimal bias and low standard deviations. in conclusion, the results show that the ox', 'paramagnetic o2 sensor (oa500; servomex, crowborough, uk) and an infra-red co2 sensor (1520; servomex, crowborough, uk). the analyzers are calibrated using certified gas mixtures. a 12 hour warming-up period was maintained for the oxyconpro\x18 and the DOUGLAS BAG analyzers. just before and immediately after each test both the oxycon-pro\x18 and the DOUGLAS BAG analysers were calibrated using a certified calibration gas (carbon dioxide 3.994 \x7f 0.040 vol %, oxygen 15.99 \x7f 0.16 vol %, nitrogen 80 vol %). the flow-', 'after each test by the DOUGLAS BAG analyzers. for the DOUGLAS BAG method we used the average inspiration levels from before and after the test and therefore will yield lower values in the beginning and higher values at the end of the test. in contrast, the o2 and co2 analysers of the oxycon-pro\x18 are not affected b', 'ions very high breathing frequencies and peak flows can be anticipated. however, in spite of meticulous calibration of the analysers, no validation of oxyconpro\x18 measurements during exercise were conducted. validation is generally conducted with the DOUGLAS BAG method as\n\x1cgold\x1d standard [1 ±4]. therefore we tested this device during low and high exercise intensities. methods subjects twelve highly trained healthy male subjects (24.2 \x7f 3.3 yrs; 182.7 + 5.4 cm; 72.3 \x7f 3.3 kg, mean \x7f sd) volunteered to partic', 'eviation (sd) and significance was set at p < 0.05. to compare both systems with respect to vç e, vç o2 and vç co2, a paired t-test was used at each stage of the protocol. a line of equality was drawn to visualize the degree of agreement between the DOUGLAS BAG and oxycon-pro\x18 measurements. to determine the strength of the relationship between the DOUGLAS BAG and oxycon-pro\x18 measurements, a correlation coefficient (r) was calculated. to determine the validity of vç e, vç o2 and vç co2, the method of bland ', ' by the oxycon-pro\x18 and and the DOUGLAS BAG method (dashed line is line of equality). data for vçe are presented in btps, data for vço2 and vçco2 are presented in stpd. fig. 3 bland-altman plot showing relationship between mean measured values for: (a) vçe, (b) vço2 and (c) vçco2. (x-axis) an']"
s00421-014-2937-3,False,False
s-2006-923833,False,False
apnm-2017-0777,False,False
s1517-86922013000400009,False,False
japplphysiol.01160.2007,['douglas bag'],"['d to maintain a target v˙ e, and experimenters provided verbal guidance to adjust the rate and depth of their breathing such that the target v˙ e was obtained and held constant to within 5%. isocapnia was maintained by having subjects inspire from a DOUGLAS BAG (5% co2, 21% o2, balance n2) that was connected to a two-way nonrebreathing valve (model 2700, hans rudolph) by a piece of tubing. the ﬂow into the DOUGLAS BAG was constant, and subjects breathed the gas mixture at the rate that they demanded. subje']"
s00421-007-0596-3,False,False
jphysiol.2010.204461,False,False
fphys.2022.839996,False,False
j.jsxm.2020.01.016,False,False
s41393-020-0470-2,False,False
mss.0000000000002618,['mixing chamber'],"['he control day. the mean power output during the last 60 s was defined as w˙ peak. after reaching exhaustion, the subjects cycled at 50–100 w for 10 min for cooldown. respiratory variables were measured using open-circuit indirect calorimetry with a MIXING CHAMBER (oxycon pro; jaeger instrument, friedberg, germany), as validated by foss and hallén (15). the subjects were connected to a two-way nonrebreathing valve (product number 2700; hans rudolph inc., shawnee, ks), the expired gas was passed through a mixi', 'f, carlsohn a, lundby c, schuler s, mayer f, scharhag j. can more than one incremental cycling test be performed within one day? eur j sport sci. 2014;14(5):459–67. 15. foss ø, hallén j. validity and stability of a computerized metabolic system with MIXING CHAMBER. int j sports med. 2005;26(7):569–75. 16. boushel r, langberg h, olesen j, gonzales-alonzo j, bulow j, kjaer m. monitoring tissue oxygen availability with near infrared spectroscopy (nirs) in health and disease. scand j med sci sports. 2001;11(4):21']"
s-2000-8872,False,False
japplphysiol.00714.2018,['douglas bag'],"['g from expired gas analysis indirect calorimetry. sports med 40: 95–111, 2010. doi:10.2165/11319670-000000000-00000. 44. rosdahl h, gullstrand l, salier-eriksson j, johansson p, schantz p. evaluation of the oxycon mobile metabolic system against the DOUGLAS BAG method. eur j appl physiol 109: 159 –171, 2010. doi:10.1007/s00421- 009-1326-9. 45. rothney mp, neumann m, béziat a, chen ky. an artiﬁcial neural network model of energy expenditure using nonintegrated acceleration signals. j appl physiol (1985) 103', 'tanding bout at the beginning of the trial was subtracted off to yield net energetic cost. for this experiment, we used a portable metabolic system (oxycon mobile) to establish our ground truth energy cost, as opposed to a tethered system (e.g., the DOUGLAS BAG method). the manufacturer’s speciﬁcations for the oxycon mobile system report an accuracy of 0.05 l/min (3%) for measuring both v˙ o2 and v˙ co2; the accuracy for measuring minute ventilation is reported as 0.05 l/min (2%). some previous studies hav']"
02701367.2019.1571676,False,False
s-0031-1277179,False,False
s00421-014-2890-1,False,False
jappl.2000.89.3.899,False,False
j.ijcard.2012.11.053,False,False
0002-9149_._92_._90865-v,False,False
14017430500468161,False,False
j.1365-2362.2002.01066.x,False,False
japplphysiol.00865.2009,False,False
japplphysiol.00817.2002,False,False
0031512520941384,False,False
s00421-007-0441-8,['mixing chamber'],"['badminton (faccini and dal monte 1996). these studies reported average and maximal physiological values but no measures rexecting the sportspeciwc exercise dynamics. this might be due to the fact that the utilized metabolic systems were working on a MIXING CHAMBER principle analysing data every 10 or 15 s. because mean rally times in tennis or badminton last between 5 and 10 s (cabello manrique and gonzalez-badillo 2003; glaister 2005; smekal et al. 2001), it is questionable if MIXING CHAMBER systems can adeq']"
s-2000-8866,False,False
jkms.2022.37.e113,False,False
s1516-31802006000500010,False,False
mss.0b013e31823e6579,False,False
02640414.2012.685086,False,False
ep085036,False,False
journal.pone.0252386,False,False
japplphysiol.01325.2003,False,False
s00421-003-0877-4,['douglas bag'],"['furthermore, in line with previous research (billat et al. 1998, 1999; jones and mcconnell 1999; carter et al. 2000), there appeared to be a slow component manifest that was greater for cycling than for 97 running. the limited time resolution of the DOUGLAS BAG method we used did not allow us to separate the separate phases of the _vv o2 response. we therefore estimated the magnitude of the _vv o2 slow component (for the 5- and 8- min tests only) as the diﬀerence between the _vv o2 for the collection perio', 'exercise of approximately 2, 5 and 8 min duration in cycling and running. nine males completed a ramp test and three square wave tests on a motorised treadmill and the same four tests on a cycle ergometer, throughout which gas exchange was assessed (DOUGLAS BAG method). the peak _vv o2 from the ramp test was higher for running than for cycling [mean )1; p=0.04]. (sd): 58.4 (2.8) vs. 55.9 (3.7) ml.kg however _vv o2max (deﬁned as the highest _vv o2 achieved in any of the four tests) did not diﬀer between run', 'ers (mean _vv o2max of 65 to )1.min 93 )1) whereas a˚ strand and saltin studied 70 ml.kg ‘‘well trained’’ individuals (four males and one female; )1). a further complimean _vv o2max=59 ml.kg cating factor is that a˚ strand and saltin (1961) used the DOUGLAS BAG method (20- to 30-s collections for the shortest test) to determine _vv o2 whereas spencer et al. (1996) and spencer and gastin (2001) determined _vv o2 on a breath-by-breath basis and averaged the data over 10-s periods. )1.min important the _vv o2', 'severe intensity exhaustive exercise provided the duration is suﬃcient and questions the validity of current models of athletic performance. it seems likely but has yet to be ﬁrmly established that this ﬁnding applies only to the aerobically ﬁt. our DOUGLAS BAG analysis of expired gases did not allow modelling of the _vv o2 data. a breathby-breath analysis of the _vv o2 response of the aerobically ﬁt to exhaustive exercise lasting \x182 min is therefore warranted. acknowledgements this study was supported by ', 'as increased by 0.1 km.h )1min )1). the starting speed was set (ramp rate of 1.2 km.h depending on the ﬁtness of the subject to elicit exhaustion in approximately 12 min. measurement procedures expired gases were collected throughout each test using DOUGLAS BAGs. subjects wore a nose clip and breathed through a large, broad ﬂanged rubber mouthpiece (hans rudolf, kansas, usa) ﬁtted to a low-resistance (inspired <3 cmh2o and expired <1 cmh2o at )1) breathing valve (cranlea, birmingham, uk) of neg- 350 l.min ', 'ent study question the assumption (gaesser and poole 1996; poole and rich- _vv o2max is ardson 1997; hill and ferguson 1999) that always attained in severe intensity exhaustive exercise of a suﬃcient duration. despite the poor time resolution of the DOUGLAS BAG method we used, the _vv o2 response of our aerobically ﬁt subjects to the 2-min running tests (figs. 1 and 2) appears to be similar to that of the middle-distance runners studied by spencer et al. (1996) and spencer and gastin (2001), in whom _vv o2', 'ligible volume (90 ml). a 150-l DOUGLAS BAG was connected to the expired side of this valve via a 1.5-m length of light-weight falconia tubing (2.5 cm internal diameter) (cranlea, birmingham, uk). _vv o2 achieved in any of the four tests was taken as the highest _vv o2max. the magnitude of th']"
