done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_function,outlier_limit,Notes
FALSE,j.metabol.2009.12.011,,,,,,,,,FALSE,FALSE,,,
FALSE,s0041-1345_._01_._02824-x,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000001543,,,,,,,,,[[' errant']],['been  described \n\n156 \n\npreviously [22]. breath-by-breath data were initially filtered to remove any errant breath which \n\n157 \n\ndid not represent the underlying physiological response [25]. the mean values '],,NA,
FALSE,jpa.22.137,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0232693,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2014-0538,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2020.01098,,,,,,,,,FALSE,FALSE,,,
FALSE,bmjresp-2021-000959,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e31825770be,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1723-0,,,,,,,,,FALSE,FALSE,,,
FALSE,nu12041144,,,,,,,,,FALSE,FALSE,,,
FALSE,nu8110706,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1600-0838.2012.01482.x,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-005-0038-z,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01047.2009,,,,,,,,,"[[' coughing'], [' swallow', '\nsigh'], [' errant'], [' local mean']]","['ysis procedures\n\nthe breath-by-breath v˙ o2 data from each test were initially exam-\nined to exclude errant breaths caused by coughing, swallowing, and\nsighing, and those values lying ⬎4 sds from the local mean were\nremoved. the breath-by-breath data were subsequently linearly inter-\npolated to provide second']",,±4 SD,
FALSE,j.1600-0838.2004.00424.x,,,,,,,,,FALSE,FALSE,,,
FALSE,s0192415x04001734,,,,,,,,,FALSE,FALSE,,,
FALSE,1471-2431-12-127,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2013-0199,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000002508,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jshs.2015.03.009,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000142368.56816.e5,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpendo.00001.2005,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.2014-0007,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpendo.1997.273.4.e809,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.2015-0090,,,,,,,,,FALSE,FALSE,,,
FALSE,jhh.2011.95,,,,,,,,,FALSE,FALSE,,,
FALSE,ard.62.9.885,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph17103443,,,,,,,,,FALSE,FALSE,,,
FALSE,peds.2005-2219,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000142409.70181.9d,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2011.04.003,,,,,,,,,FALSE,FALSE,,,
FALSE,bf00715002,,,,,,,,,"[['\nerrant'], [' local mean'], ['breaths where removed from gas exchange data where \ṅvo2 differed from the local mean by ≥ 4 sd ']]",['60 r  min−1 and the step-down phase ended when \ncadence dropped below 50 r  min−1.\n\ndata processing\n\nerrant breaths where removed from gas exchange data where \ṅvo2 differed from the local mean by ≥ 4 sd (lamarra et\xa0al. \n1987) before being interpolated and time aligned to power \n\noutput to produce secon'],,±4 SD,
FALSE,japplphysiol.00455.2020,,,,,,,,,"[[' cough'], [' swallow', ' sigh'], [' errant']]","[' the\ndefault setting of the indirect calorimeter apparatus (quark b2 cosmed\ns.l. software) to remove errant breaths caused by swallowing, coughs,\nand sighs that tend to mask the underlying physiological response.\nthe v˙ o2 data were then time averaged ev']",,NA,
FALSE,jphysiol.2006.112706,,,,,,,,,FALSE,FALSE,,,
FALSE,circj.66.453,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000596,,,,,,,,,[['v̇ o2 data from each time-trial were filtered to eliminate values that were \n\noutside  four  standard  deviations ']],"['ago,  il).  measures  of  centrality  and  spread  are  presented  as \n\nmeans ± standard deviation. v̇ o2 data from each time-trial were filtered to eliminate values that were \n\noutside  four  standard  deviations  of  the  midpoint  of  a  rolling  20  breath  mean  (attributed  to  ‘noise’), \n\nintegrated, and a']",,±4 SD,
FALSE,amhp.5624.2020,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._98_._00573-6,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00421.2004,,,,,,,,,FALSE,FALSE,,,
FALSE,j.asmart.2016.06.001,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2015.03.177,,,,,,,,,FALSE,FALSE,,,
FALSE,j.physbeh.2021.113596,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200001000-00023,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000177478.14500.7c,,,,,,,,,FALSE,FALSE,,,
FALSE,j.hrtlng.2016.03.001,,,,,,,,,FALSE,FALSE,,,
FALSE,cj.a2013.0124,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199806000-00028,,,,,,,,,FALSE,FALSE,,,
FALSE,app11156687,,,,,,,,,FALSE,FALSE,,,
FALSE,v10078-012-0029-1,,,,,,,,,,,,,
FALSE,mss.0000000000001516,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-965113,,,,,,,,,FALSE,FALSE,,,
FALSE,j.pulmoe.2021.03.006,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0167263,,,,,,,,,"[[' cough'], [' swallow', ' sigh'], [' errant'], ['vo2 data were analyzed and errant breaths\noccurred by swallow water and/or saliva, sighs and coughs were excluded. afterwards, _vo2\nvalues were measured in mean ± 3 sd ']]","[' co2 analyzers with standard calibration gases\n(16% o2 and 5% co2) before each test. in all tests, _vo2 data were analyzed and errant breaths\noccurred by swallow water and/or saliva, sighs and coughs were excluded. afterwards, _vo2\nvalues were measured in mean ± 3 sd and outside values were removed. subsequently, the\nbreath-by-breath data were linearly interpolated ']",,±3 SD / 99%,
FALSE,chest.126.3.816,,,,,,,,,FALSE,FALSE,,,
FALSE,life11090911,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-971887,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318060f17d,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-016-3504-x,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210050327,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e318238ea3e,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e318238e863,,,,,,,,,FALSE,FALSE,,,
FALSE,chd.12740,,,,,,,,,FALSE,FALSE,,,
FALSE,s00380-016-0897-8,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2018-0263,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2019-0696,,,,,,,,,"[[' local mean'], ['vo2max, peak ˙vo2 ( ˙vo2peak), and mean ˙vo2 ( ˙vo2mean). as\nsuggested by lamarra et al,21 breath-by-breath values, which were\n3 sd ']]","['eath-by-breath gas exchange values\nwere averaged with a 5 seconds central moving average to obtain\n˙vo2max, peak ˙vo2 ( ˙vo2peak), and mean ˙vo2 ( ˙vo2mean). as\nsuggested by lamarra et al,21 breath-by-breath values, which were\n3 sd from the local mean, were removed from the analysis. the\n˙vo2peak and ˙vo2mean were expressed in percentage of ˙vo2max.']",,±3 SD / 99%,
FALSE,mss.0b013e3181fb3793,,,,,,,,,FALSE,FALSE,,,
FALSE,hcr.0000000000000156,,,,,,,,,FALSE,FALSE,,,
FALSE,1062-6050-45.6.594,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph17134824,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0030-1255067,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-004-1287-y,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181e83a36,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0141256,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00031.2015,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0132-x,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-007-0395-x,,,,,,,,,[[' aberrant']],"['ues were set to 0 au.\n\ndata analysis\n\nthe breath-by-breath _vo2 data from each test were\nﬁltered for aberrant data points and were subsequently\nlinearly interpolated to give 1-s values. for each sub-\nject, the']",,NA,
FALSE,s1355617715000843,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.13993,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e3181cd76be,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1993.75.2.755,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1987.62.1.134,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ebiom.2019.07.059,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0029-1242810,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0163389,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000857,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000002092,,,,,,,,,FALSE,FALSE,,,
FALSE,cj.a2018.0052,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2017-0608,,,,,,,,,FALSE,FALSE,,,
FALSE,jhse.2019.144.16,,,,,,,,,FALSE,FALSE,,,
FALSE,j.resp.2018.02.010,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181da7831,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-2186-7,,,,,,,,,FALSE,FALSE,,,
FALSE,s0026-4954.18.01829-1,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00419.2014,,,,,,,,,FALSE,FALSE,,,
FALSE,j.amjcard.2010.03.039,,,,,,,,,FALSE,FALSE,,,
FALSE,00140139.2015.1135997,,,,,,,,,[['breaths by removing values \n\nabove or below three standard deviations ']],"['                                   \n\nuptake.  each minute of steady state was cleaned for anomalous breaths by removing values \n\nabove or below three standard deviations of the mean from that minute, and averaged for each \n\ntask.  for each steady state minute, average h']",,±3 SD / 99%,
FALSE,0024-3205_._88_._90179-8,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.123.4.1104,,,,,,,,,FALSE,FALSE,,,
FALSE,jsm.0b013e31824237b5,,,,,,,,,FALSE,FALSE,,,
FALSE,expphysiol.2013.076208,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2011.11.086,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000001553,,,,,,,,,FALSE,FALSE,,,
FALSE,02640414.2016.1182199,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01083.2009,,,,,,,,,FALSE,FALSE,,,
FALSE,jpa.23.7,,,,,,,,,FALSE,FALSE,,,
FALSE,j.niox.2017.05.005,,,,,,,,,FALSE,FALSE,,,
FALSE,s00125-016-4170-6,,,,,,,,,FALSE,FALSE,,,
FALSE,ejcn.2015.31,,,,,,,,,FALSE,FALSE,,,
FALSE,10790268.2007.11754615,,,,,,,,,FALSE,FALSE,,,
FALSE,j.bbi.2008.09.013,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200008000-00015,,,,,,,,,FALSE,FALSE,,,
FALSE,abc.20170179,,,,,,,,,FALSE,FALSE,,,
FALSE,j.cbpa.2021.111098,,,,,,,,,,,,,
FALSE,jsc.0000000000003087,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210100432,,,,,,,,,FALSE,FALSE,,,
FALSE,sj.jhh.1001848,,,,,,,,,FALSE,FALSE,,,
FALSE,s0735-1097_._03_._00460-1,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0135319,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318169387b,,,,,,,,,FALSE,FALSE,,,
FALSE,j.archger.2014.07.009,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2013.10.248,,,,,,,,,FALSE,FALSE,,,
FALSE,ijerph18147404,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000275,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210050433,,,,,,,,,FALSE,FALSE,,,
FALSE,s12938-015-0099-0,,,,,,,,,FALSE,FALSE,,,
FALSE,jcm11113122,,,,,,,,,FALSE,FALSE,,,
FALSE,jp270408,,,,,,,,,FALSE,FALSE,,,
FALSE,j.gaitpost.2019.03.028,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-199802000-00011,,,,,,,,,FALSE,FALSE,,,
FALSE,a-1342-7744,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-007-0662-x,,,,,,,,,FALSE,FALSE,,,
FALSE,0002-9149_._85_._91069-0,,,,,,,,,,,,,
FALSE,j.ijcard.2005.07.012,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2018.01062,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200106000-00026,,,,,,,,,FALSE,FALSE,,,
FALSE,nu13103556,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181d99061,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.14.3.259,,,,,,,,,FALSE,FALSE,,,
FALSE,nbm.3723,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.2015-0037,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.13609,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000074443.17247.05,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3182132df7,,,,,,,,,FALSE,FALSE,,,
FALSE,medicina58030423,,,,,,,,,FALSE,FALSE,,,
FALSE,s004210050223,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.2006.030866,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-017-3708-8,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00461.2014,,,,,,,,,FALSE,FALSE,,,
FALSE,j.arthro.2012.02.014,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.2017-0144,,,,,,,,,FALSE,FALSE,,,
FALSE,01.mss.0000089336.33300.8e,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0222487,,,,,,,,,"[[' coughing'], [' swallow'], [' errant'], ['\nlocal mean'], ['breath further than 4 standard deviations ']]","['trations and the turbine volume transducer was calibrated\nusing a 3 l syringe (cosmed, rome, italy). errant data points due to coughing or swallowing\nwere initially removed and thereafter any breath further than 4 standard deviations from the\nlocal mean was removed [26, 27]. a 5-breath rolling average was applied for the calculation of\npeak and nadir ']",,±4 SD,
FALSE,mss.0b013e318232cf77,,,,,,,,,FALSE,FALSE,,,
FALSE,ham.2010.1098,,,,,,,,,FALSE,FALSE,,,
FALSE,s0002-9149_._99_._80684-5,,,,,,,,,FALSE,FALSE,,,
FALSE,bf02332222,,,,,,,,,[[' local  average']],['tifact correction” and a sensitivity set to identify any r–r abnormalities ± 0.35\xa0s \ncompared to the local  average24. segments were visually inspected by a trained member of the research team \nfor the presence of i'],,NA,
FALSE,09168451.2017.1303359,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e3181d2d21c,,,,,,,,,FALSE,FALSE,,,
FALSE,s0167-5273_._96_._02912-9,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2017.00834,,,,,,,,,FALSE,FALSE,,,
FALSE,bmjresp-2016-000130,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.29.1.66,,,,,,,,,FALSE,FALSE,,,
FALSE,s0268-0033_._02_._00005-0,,,,,,,,,FALSE,FALSE,,,
FALSE,s12883-018-1044-1,,,,,,,,,,,,,
FALSE,sms.12356,,,,,,,,,FALSE,FALSE,,,
FALSE,ijspp.2019-0260,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2005.10.032,,,,,,,,,FALSE,FALSE,,,
FALSE,2047487318776079,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2013-0297,,,,,,,,,FALSE,FALSE,,,
FALSE,a-1088-5555,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200005000-00008,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.2000.88.2.722,,,,,,,,,FALSE,FALSE,,,
FALSE,cs20050233,,,,,,,,,FALSE,FALSE,,,
FALSE,s11332-020-00703-w,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ejheart.2005.05.005,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0030-1255064,,,,,,,,,FALSE,FALSE,,,
FALSE,j.artmed.2008.06.004,,,,,,,,,FALSE,FALSE,,,
FALSE,s00424-017-2070-3,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jesf.2016.10.001,,,,,,,,,FALSE,FALSE,,,
FALSE,metabo11120856,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpheart.00711.2013,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ejcts.2004.05.009,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-1886-3,,,,,,,,,FALSE,FALSE,,,
FALSE,y2012-106,,,,,,,,,FALSE,FALSE,,,
FALSE,bjsm.29.3.196,,,,,,,,,FALSE,FALSE,,,
FALSE,s00392-008-0648-7,,,,,,,,,FALSE,FALSE,,,
FALSE,s12970-021-00444-2,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2005-837438,,,,,,,,,FALSE,FALSE,,,
FALSE,art.21175,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31828af183,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0375-6,,,,,,,,,FALSE,FALSE,,,
FALSE,jphysiol.2013.262246,,,,,,,,,FALSE,FALSE,,,
FALSE,phy2.12262,,,,,,,,,FALSE,FALSE,,,
FALSE,thorax.56.9.675,,,,,,,,,FALSE,FALSE,,,
FALSE,tnsre.2017.2664801,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ergon.2004.08.008,,,,,,,,,FALSE,FALSE,,,
FALSE,109662001753165738,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181bac5c5,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000754,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-004-1160-z,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002801,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0b013e3181fb4284,,,,,,,,,FALSE,FALSE,,,
FALSE,oby.2007.319,,,,,,,,,FALSE,FALSE,,,
FALSE,978-3-030-34461-0_30,,,,,,,,,FALSE,FALSE,,,
FALSE,biolsport.2017.69823,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2020.00571,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00010.2010,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000576,,,,,,,,,FALSE,FALSE,,,
FALSE,s40798-021-00402-x,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpregu.00932.2005,,,,,,,,,FALSE,FALSE,,,
FALSE,s12603-015-0708-4,,,,,,,,,FALSE,FALSE,,,
FALSE,j.appet.2015.02.005,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2003-43270,,,,,,,,,FALSE,FALSE,,,
FALSE,ijsnem.17.1.35,,,,,,,,,FALSE,FALSE,,,
FALSE,ajpheart.00662.2009,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31815adf31,,,,,,,,,FALSE,FALSE,,,
FALSE,s00277-013-1881-3,,,,,,,,,FALSE,FALSE,,,
FALSE,jappl.1999.86.3.1032,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2018.01539,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.01355.2009,,,,,,,,,"[[' aberrant'], [' local mean'], ['v˙ o2 data were ﬁltered by removing aberrant data\npoints that lay outside 4 sd ']]",['or later analysis. changes in\nlight intensities were recorded continuously at 2 hz.\n\ndata analysis. v˙ o2 data were ﬁltered by removing aberrant data\npoints that lay outside 4 sd of the local mean. the data for each\ntransition then were linearly interpolated to 1-s intervals and time\naligned suc'],,±4 SD,
FALSE,ijspp.2016-0766,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jchf.2015.11.003,,,,,,,,,FALSE,FALSE,,,
FALSE,fcvm.2022.798149,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000000243,,,,,,,,,FALSE,FALSE,,,
FALSE,jhse.2012.71.07,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-010-1712-3,,,,,,,,,FALSE,FALSE,,,
FALSE,fspor.2021.676212,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jshs.2020.06.008,,,,,,,,,FALSE,FALSE,,,
FALSE,ec-19-0216,,,,,,,,,FALSE,FALSE,,,
FALSE,jaha.115.002084,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1365-201x.2002.00958.x,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2006-923849,,,,,,,,,FALSE,FALSE,,,
FALSE,01.tp.0000226160.40527.5f,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2013.05.012,,,,,,,,,FALSE,FALSE,,,
FALSE,ppul.20547,,,,,,,,,FALSE,FALSE,,,
FALSE,s00246-013-0841-y,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e3182366f6c,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2001-11338,,,,,,,,,FALSE,FALSE,,,
FALSE,journal.pone.0138154,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-006-0342-2,,,,,,,,,FALSE,FALSE,,,
FALSE,j.cca.2016.06.041,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-011-1835-1,,,,,,,,,FALSE,FALSE,,,
FALSE,1472-6793-4-9,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-019-04218-2,,,,,,,,,FALSE,FALSE,,,
FALSE,amhp.4830.2017,,,,,,,,,FALSE,FALSE,,,
FALSE,bf00864226,,,,,,,,,FALSE,FALSE,,,
FALSE,0002-9149_._88_._90211-1,,,,,,,,,FALSE,FALSE,,,
FALSE,chest.06-1697,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.90430.2008,,,,,,,,,[[' aberrant']],"['tor dilution measure-\nments were not performed in two patients owing to logistic\nreasons. because of aberrant shapes of the dilution curves, 4 of\nthe remaining 24 measurements could not be used for further\nana']",,NA,
FALSE,jsc.0000000000001908,,,,,,,,,FALSE,FALSE,,,
FALSE,2047487319901206,,,,,,,,,FALSE,FALSE,,,
FALSE,ihj.16-015,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000000314,,,,,,,,,FALSE,FALSE,,,
FALSE,j.apmr.2010.06.003,,,,,,,,,FALSE,FALSE,,,
FALSE,jsc.0000000000002506,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e318206476e,,,,,,,,,FALSE,FALSE,,,
FALSE,j.medici.2017.10.001,,,,,,,,,FALSE,FALSE,,,
FALSE,s-0042-108651,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-004-1145-y,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1365-2796.2007.01807.x,,,,,,,,,FALSE,FALSE,,,
FALSE,00005768-200011000-00010,,,,,,,,,FALSE,FALSE,,,
FALSE,00007256-200737120-00002,,,,,,,,,FALSE,FALSE,,,
FALSE,s40779-017-0113-x,,,,,,,,,FALSE,FALSE,,,
FALSE,s1440-2440_._03_._80268-2,,,,,,,,,FALSE,FALSE,,,
FALSE,j.1469-8986.2009.00826.x,,,,,,,,,FALSE,FALSE,,,
FALSE,mej.0b013e328347a2aa,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-015-3256-z,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e3182965249,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-965340,,,,,,,,,FALSE,FALSE,,,
FALSE,ijms20215514,,,,,,,,,FALSE,FALSE,,,
FALSE,s-2007-972631,,,,,,,,,FALSE,FALSE,,,
FALSE,s00420-014-0948-3,,,,,,,,,FALSE,FALSE,,,
FALSE,j.ijcard.2012.03.170,,,,,,,,,FALSE,FALSE,,,
FALSE,09031936.99.14511319,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31828f9bbb,,,,,,,,,FALSE,FALSE,,,
FALSE,02640414.2020.1719801,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2019.00352,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2017.00407,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-008-0956-7,,,,,,,,,FALSE,FALSE,,,
FALSE,s1517-86922012000100004,,,,,,,,,FALSE,FALSE,,,
FALSE,nu11040721,,,,,,,,,FALSE,FALSE,,,
FALSE,japa.16.4.408,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jep.2016.11.028,,,,,,,,,FALSE,FALSE,,,
FALSE,ajcn.2008.26938,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0000000000000369,,,,,,,,,FALSE,FALSE,,,
FALSE,japplphysiol.00443.2021,,,,,,,,,FALSE,FALSE,,,
FALSE,apnm-2017-0813,,,,,,,,,FALSE,FALSE,,,
FALSE,pes.24.3.399,,,,,,,,,FALSE,FALSE,,,
FALSE,sms.12582,,,,,,,,,FALSE,FALSE,,,
FALSE,s11517-018-1860-x,,,,,,,,,FALSE,FALSE,,,
FALSE,clinics_._2021_._e2550,,,,,,,,,FALSE,FALSE,,,
TRUE,1099800416633836,TRUE,TRUE,TRUE,TRUE,TRUE,,,We collected VO2 data every 4 s over 30 s intervals and used the average of the three highest values of VO2 during the last minute of the test to determine VO2peak,FALSE,FALSE,,,
FALSE,2047487316656088,,,,,,,,,FALSE,FALSE,,,
FALSE,s1047951117002360,,,,,,,,,FALSE,FALSE,,,
FALSE,978-1-4939-3023-4_2,,,,,,,,,FALSE,FALSE,,,
FALSE,fphys.2020.571221,,,,,,,,,FALSE,FALSE,,,
FALSE,j.jsams.2009.12.001,,,,,,,,,FALSE,FALSE,,,
FALSE,s0003-9993_._03_._00275-2,,,,,,,,,FALSE,FALSE,,,
FALSE,16501977-1098,,,,,,,,,FALSE,FALSE,,,
FALSE,jeb.186585,,,,,,,,,FALSE,FALSE,,,
FALSE,mss.0b013e31824f5be4,,,,,,,,,FALSE,FALSE,,,
FALSE,s1517-86922013000200012,,,,,,,,,FALSE,FALSE,,,
FALSE,1414-431x20154692,,,,,,,,"After stabilization of pedaling velocity at approximately 60 rpm, a segment of approximately 2 min was selected for calculation of V : O2unloaded ðrealÞ during the 4 min of the unloaded period. The last 10 values plotted by the metabolic system were selected for peak effort and the mean V : O2peak ðrealÞ was calculated.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ",FALSE,FALSE,,,
FALSE,nur.20042,,,,,,,,,FALSE,FALSE,,,
FALSE,bir-2009-0529,,,,,,,,,FALSE,FALSE,,,
FALSE,2047487312472075,,,,,,,,,[[' local mean']],[' were averaged into 10 second\nintervals after removal of outliers (>3 standard devi-\nations from the local mean).23 peak oxygen uptake\n(vo2peak) and peak respiratory exchange ratio (rer)\nwere recorded as the ﬁna'],,±3 SD / 99%,
FALSE,cvr_._24.12.969,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-008-0879-3,,,,,,,,,FALSE,FALSE,,,
FALSE,s00421-004-1045-1,,,,,,,,,FALSE,FALSE,,,
FALSE,j.physbeh.2020.113165,,,,,,,,,FALSE,FALSE,,,
