done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,time_bin_avg_nums,time_bin_surrounding_text,,outliers,Interpolation type,Interpolation time (s),Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,outlier_details,interpolation_details,avg_details,processing_details,Notes
FALSE,s-0032-1316362,,,,,,,,,"[('\n10 s time-average', '10'), (' 5 s average', '5'), (' 30 s  intervals', '30'), ('last 60 s ', '60'), ('intervals  ( ≤ 15 s)', '15'), ('intervals ( ≤ 15 s)', '15'), ('average of 20 s,', '20'), (' 15 s time averages', '15'), (' 30 s rest intervals', '30'), (' 10 s time-average', '10'), ('intervals \n( ≤ 15 s)', '15')]","['gs, \nand considering that swimmers and coaches prefer less time-consuming protocols, the use of the \n10 s time-average interval (once bxb and 5 s samplings present high variability) in a 200-m step \nincremental  protoc', 'an  that  from  the  400-m  test  (zscore = 2.24,   p  = 0.04, \nkendall’s w = 0.28); (ii) when using 5 s average, v˙ o 2max  value of \nthe 200-m protocol was higher than that obtained in the 400-m \nprotocol (zsco', 'to the k4b 2  \nportable unit. capillary blood samples were collected from the \nearlobe  during  the  30 s  intervals,  immediately  at  the  end  of \n exercise, and during the 1 st  and 3 rd  min of the recovery peri', 'urrence of a plateau in v˙ o 2 , i. e., diﬀ erences \nof v˙ o 2   ≤ 2.1 ml.kg  − 1 .min  − 1  in the last 60 s of the step (between \nthe  ﬁ nal  v˙ o 2   value  and  the  closest  neighbouring  data  point), \nde', 'ling  intervals \n\nwere compared: bxb and averages of 5, 10, 15, \n20  and  30 s.  shorter  sampling  intervals  ( ≤ 15 s) \nallowed the highest incidence of the v˙ o 2  plateau, \nindependent  of  the  step  lengths  used; ', '(the most used criterion for conﬁ rming the v˙ o 2max  attainment), \nand recommended short sampling intervals ( ≤ 15 s) when conducting incremental exercise to exhaustion. however, midgley \net al.   [ 25 ]   evidenced t', ' when  using \n400-m steps (zscore = 2.36,  p  = 0.02, kendall’s w = 0.29); (v) considering the time average of 20 s, both 200 and 300-m protocols \nregistered higher v˙ o 2max  values than the protocol with 400-m \nste', 'its  utilization  in  the  exercising  muscles.  according  to  the \nobtained results, the 5, 10 and 15 s time averages seem to be the \nbest  to  use  as  a  standard  v˙ o 2max   time-averaging  method,  corroborating ', 'a diﬀ erent step length (200, 300 and 400-m); the protocol had velocity increments of 0.05 m/s, with 30 s rest intervals \nbetween steps, and an interval of 24–48 h between each repetition.  researchers  and  coaches  deﬁ', 're the swimming distance is not long (easier to integrate in their workout schedule), the use of the 10 s time-average \ninterval in an 200-m step incremental protocol is proposed for \nv˙ o 2max  assessment in swimming.', ' c to \ncompetition.\n\n    conclusions\n ▼\n   the results of this study indicate that shorter sampling intervals \n( ≤ 15 s) allowed the highest incidence of the v˙ o 2  plateau, independent of the step lengths used, and tha']",,,,,,,,,,,,,,
FALSE,00005768-199912000-00024,,,,,,,,,"[('every 20 s ', '20')]","['a sensormedics 2900 metabolic measurement cart (yorba linda, ca.) was used to measure and calculate every 20 s the total ventilatory volume, volume of carbon dioxide expired, and volume of oxygen consumed.\nthe p']",,,,,,,,,,,,,,
FALSE,j.jsams.2021.10.006,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,sms.12881,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s41598-021-83072-9,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s00421-010-1586-4,,,,,,,,,"[('averaged every 30 s.', '30'), ('last 30 s ', '30')]","[' administered with a precision 1l syringe (nspire,\noberthulba, germany).\n\nall respiratory data were averaged every 30 s. the\nhighest values for oxygen uptake within the last 30 s of the\ntest were used for statistical ana', 'y).\n\nall respiratory data were averaged every 30 s. the\nhighest values for oxygen uptake within the last 30 s of the\ntest were used for statistical analysis. the criteria for vo2peak\nwere (a) plateau in oxygen ']",,,,,,,,,,,,,,
FALSE,bjsm.37.2.140,,,,,,,,,"[('each 15 second\n', '15'), ('each 15 second ', '15')]","['per minute (kcal/min) and x is work accomplished\nper minute (kcal/min).15 data points correspond to each 15 second\ninterval. in this example, de increased from 24.2% (= 1/4.125)\nbefore es to 26.5% (= 1/3.780) after ', 's the slope of the relation\nbetween oxygen uptake (vo2) and power output. data points\ncorrespond to each 15 second interval. in this example, dv o2/dw\ndecreased from 10.828 ml o2/w/min to 8.882 ml o2/w/min\nafter es.']",,,,,,,,,,,,,,
FALSE,tt.68200,,,,,,,,,[],[],,,,,,,,,,,,,,
FALSE,a-0723-4421,,,,,,,,,"[('every 5 s ', '5'), (' 10 s intervals', '10')]","['y exhaustion [44]. rowers were verbally encouraged to \nachieve maximal performance. hr was recorded every 5 s during \nthe test using sporttester polar 725 × (polar electro oy, kempele, \n\n.\nl\na\ni\nr\ne\nt\na\nm\nd\ne\n\n', 'open-circuit spirometry system (metamax 3b, cortex biophysik \ngmbh, germany) and data were stored at 10 s intervals [20]. oxygen consumption (vo2), carbon dioxide production (vco2), minute ventilation (ve), breathin']",,,,,,,,,,,,,,
FALSE,329174,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,apnm-2019-0637,,,,,,,,,"[('during the last 15 s ', '15'), (' 52 s (86% over', '52'), ('every 5 s\n', '5'), ('during\nthe 30-s ', '30')]","['t in v˙ o2 at\npower outputs above the gas exchange threshold (vt1). further,\nsince we average v˙ o2 during the last 15 s of each minute stage, we\ndid not account for the changing mean response time of v˙ o2 with\nincreasin', 'grossly\noverestimated cyclists’ capacity to maintain that power output\n(i.e., 710 ± 63 w) from 29 to 52 s (86% overestimation). power\ntraining cycling sprints at want workloads (710 ± 63 w) based on\nttecalculated wi', 'ting of perceived exertion (rpe), heart rate,\nand cadence were recorded frequently (every 5 min and every 5 s\nduring wantmean). tte was recorded when subjects were unable\nto maintain cycling cadence above 60 rp', 'e required to remain seated and were verbally\nencouraged throughout the test. the mean power output during\nthe 30-s (wantmean) was recorded.\n\ngxt\n\nimmediately following a standardized a warm-up of 5 min at\n50 w, all ']",,,,,,,,,,,,,,
FALSE,s-2007-1024868,,,,,,,,,"[('every 30s ', '30')]","[""ptake (vo2) as well as carbon dioxide\noutput (vco2) and minute ventilation ('e, btps) were recorded every 30s during the tests using oxycon system (mijnhardt, holland). before every test the gas analyzer was ca""]",,,,,,,,,,,,,,
FALSE,journal.pone.0123101,,,,,,,,,"[(' 60 seconds of each', '60'), (' 30 s rest periods', '30')]","['r highly trained endurance runners [20], mean values from breathe-by-breathe measures over the final 60 seconds of each\nstage were used to quantify v̇o2, carbon dioxide production v̇co2, and rer.\n\nblood lactate. a 20μl ', 'n a motorised treadmill\nof known belt speeds (hp cosmos saturn, traunstein, germany) interspersed by 30 s rest periods for blood sampling. as the speeds assessed were typically between 10.5 km\x01h-1 and 18\nkm\x01h-1, treadm']",,,,,,,,,,,,,,
FALSE,0002-9149_._93_._90891-f,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,japplphysiol.00742.2005,,,,,,,,,"[('highest 30-s ', '30')]",[' as the last achieved\nrunning speed sustained for at least 30 s. v˙ o2 max was always deﬁned\nas the highest 30-s averaged v˙ o2 value. as previously described by\n\nj appl physiol • vol 100 • april 2006 • www.jap.or'],,,,,,,,,,,,,,
FALSE,jsc.0b013e3182815724,,,,,,,,,"[('averaged over a 15-second ', '15')]","['leaks from the face mask. respiratory parameters\nwere recorded breath-by-breath, which in turn were averaged over a 15-second period. the criteria adopted for the\ncompletion of the test were as follows: (a) subject’s voluntary']",,,,,,,,,,,,,,
FALSE,00008483-199603000-00003,,,,,,,,,"[(' 20 second period', '20')]","[' levels.2,3,12 maximal oxygen uptake (˙vo2max) was determined as the average of all breaths within a 20 second period surrounding the highest recorded o2 uptake.2\nback to top\nresults\ntwo hundred sixty-six older adults']",,,,,,,,,,,,,,
FALSE,s12970-019-0287-6,,,,,,,,,"[('every 3\ns ', '3')]",['divided by the total number of targets that appeared\nduring the minute. the “load” tasks were shown every 3\ns and remained on the screen for 1 s for a total of 20\nquestions per block. subjects were able to answ'],,,,,,,,,,,,,,
FALSE,japplphysiol.00633.2013,,,,,,,,,"[(' 42 s (average', '42'), (' 62 s (average', '62'), (' 76 s (average', '76')]","['erformances between the recovery interventions. after cwi, pr and ar\nsubjects completed tt2 in 761 ⫾ 42 s (average power output:\n269 ⫾ 37 w), 791 ⫾ 76 s (average power output: 259 ⫾ 39\nw), and 794 ⫾ 62 s (average p', ' ⫾ 42 s (average power output:\n269 ⫾ 37 w), 791 ⫾ 76 s (average power output: 259 ⫾ 39\nw), and 794 ⫾ 62 s (average power output: 256 ⫾ 33 w),\nrespectively. the physiological responses to recovery are presented in t', ' after cwi, pr and ar\nsubjects completed tt2 in 761 ⫾ 42 s (average power output:\n269 ⫾ 37 w), 791 ⫾ 76 s (average power output: 259 ⫾ 39\nw), and 794 ⫾ 62 s (average power output: 256 ⫾ 33 w),\nrespectively. the phy']",,,,,,,,,,,,,,
FALSE,s0026-0495_._03_._00105-7,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.atherosclerosis.2008.09.004,,,,,,,,,"[('highest 15-s ', '15'), ('every 5 s.', '5'), (' 30-s rest interval', '30')]","[' a uni-axial accelerometer (gt1 m model, actigraph, fl, usa). peak v ˙    o2  was determined as the highest 15-s averaged oxygen uptake achieved during the test when the following criteria were satisfied: a respir', 'onsecutive days. the accelerometer was programmed to record pa data (raw activity counts and steps) every 5 s. on the first day of monitoring, the children underwent a familiarisation period. at the end of the ', '14 km h−1 , to the point of volitional exhaustion. the test consisted of 3 min stages, followed by a 30-s rest interval. during the test v ˙    o2  and carbon dioxide production (v ˙    co2 ) were measured breath-by-bre']",,,,,,,,,,,,,,
FALSE,j.ahj.2013.12.021,,,,,,,,,"[('last 30 s ', '30')]","['t rate (hr) was measured via a 12-lead\necg. data were averaged over the last minute of rest and the last 30 s of each minute during\nexercise and recovery. manual blood pressure was measured at the end of rest, ']",,,,,,,,,,,,,,
FALSE,s00421-019-04280-w,,,,,,,,,"[('last 30\xa0s ', '30')]","['rican college of sports medicine 2014). \nto determine the peak  vo2 of each stage, a mean from the \nlast 30\xa0s of each 2\xa0min was recorded. using the regression \nof  vo2 and velocity, running speeds corresponding']",,,,,,,,,,,,,,
FALSE,mss.0b013e318195a233,,,,,,,,,"[('averaged every 10 s.', '10'), ('periods of 15 s\n', '15')]","['tored using a polar unit\n(s710i; polar electro,\nkempele, finland). expired gases and hr values were\naveraged every 10 s. v˙ o2max and map were defined as the\naverage of the highest consecutive v˙ o2 and po values\nrecorde', 'riods of submaximal exercise. in this study, 57 cycling\nperiods of seven consecutive seconds and 13 periods of 15 s\nwere registered at an intensity above 100% of maximal\naerobic power. furthermore, 13 periods of seve']",,,,,,,,,,,,,,
FALSE,j.ghir.2013.10.001,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s00421-002-0708-z,,,,,,,,,"[('over a\n3 s ', '3'), ('every 5 s\n', '5'), ('\n30 s period', '30')]","['ically occurred during the ﬁrst few seconds (this index has usually been taken as the average power over a\n3 s period).\n\nafter a break of at least 1 h, all participants performed an\nat 2 wækg–1\nincremental exerc', 'h heart rate monitors (polar accurex plus,\npolar electro, finland), which registered the heart rate every 5 s\nduring the training sessions. parameters recorded during training,\nin addition to heart rate, were p', ' time until peak were measured. mean\npower was deﬁned as the average power maintained throughout the\n30 s period. peak power was the highest mechanical power elicited\nduring the test, which typically occurred dur']",,,,,,,,,,,,,,
FALSE,bjsm.2003.004721,,,,,,,,,"[('last 30 seconds ', '30')]","['wr test, we used the term ramp tv˙o2.\n\nthe v˙o2max was selected as the highest v˙o2 seen within the\nlast 30 seconds of exercise from a table of breath by breath\ndata with nine-breath rolling averages. two methods wer']",,,,,,,,,,,,,,
FALSE,ijspp.2015-0488,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,journal.pone.0110320,,,,,,,,,"[('averaged over 30-s ', '30'), ('during 5-s\n', '5'), ('average vo2 during the last\n30 s ', '2'), ('every 1 second ', '1')]","['f vo2, carbon dioxide\nproduction, and ventilation were continuously sampled throughout the test and averaged over 30-s intervals using an on-line\nbreath-by-breath gas analyzer (quark cpet, cosmed, rome,\nitaly). vo2peak ', 'le during each maximal voluntary contraction,\nas well as during each tt (every 200 m), was captured during 5-s\nintervals with a sampling frequency of 2000 hz (four-channel\nelectromyograph, model 410c, emg system', 'on-line\nbreath-by-breath gas analyzer (quark cpet, cosmed, rome,\nitaly). vo2peak was defined as the average vo2 during the last\n30 s of the test. ppo was determined as the highest po achieved\nduring the last completed 60-s stage. whe', 'gen and 5% carbon dioxide). the\nventilometer was calibrated with a 3-l syringe. the po was\nmeasured every 1 second (tacx trainer software 3.0, wassenaar,\nnetherlands).\n\n25 ml of blood were drawn from the ear lobe at']",,,,,,,,,,,,,,
FALSE,s00421-004-1201-7,,,,,,,,,"[(' 1 s intervals', '1'), ('over the\nlast 30 s ', '30'), (' 1-s intervals', '1')]","['lectronically braked cycle\nergometer. each subject’s breath-by-breath responses\nwere interpolated to 1 s intervals, time aligned and\naveraged. the data following phase 1 were ﬁt with: (1) a\ndouble exponential model', 'tude of the slow component (a2¢) was calculated as\nthe diﬀerence in the mean of the _v o2 amplitude over the\nlast 30 s of exercise (d _v o2tot) and a1. the slow component was expressed in relative terms as the percentag', 's ﬁt\nto data following the end of phase 1 (equation 2). the\nﬁtting window was iteratively widened by 1-s intervals,\nstarting from a 60-s ﬁtting window, and ﬁnishing with a\nﬁtting window that encompassed the entire ']",,,,,,,,,,,,,,
FALSE,j.neuroscience.2020.01.005,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000135774.28494.19,,,,,,,,,"[('during last 15 sec ', '15'), (' 60-s time period', '60'), ('during the last 15 s ', '15')]","['ed on subject’s activity status* and body mass\n4. instruct subject to pedal at 60 rpm\n5. measure hr during last 15 sec of each min of the test\n6. terminate test if 75% hrr is exceeded\n\ninactive subjects ⬍ 90 kg\n\n1. set ', 'eter\nscale. maximal oxygen consumption was defined as the\nhighest v˙ o2 obtained over any continuous 60-s time period,\nprovided the rer was ⱖ 1.10 (17–19).\n\npilot protocol. the submaximal test in the pilot protocol co', '. the first stage was three min at\na resistance setting of 1 kg (approx. 60 w). the hr was\nrecorded during the last 15 s of the third minute and used to\ncalculate a resistance for the second stage, intended to elicit\n70% ']",,,,,,,,,,,,,,
FALSE,japplphysiol.01065.2001,,,,,,,,,"[('every 30 s)', '30'), ('highest 10-s ', '10'), (' 10-s\nintervals', '10'), ('every 5 s ', '5'), ('averaged over 30-s\n', '30')]","['esponse on just one occasion, and the measurement tended to be discontinuous (e.g., one measurement every 30 s) (1, 2, 37). accurate determination\nof exercise v˙ o2 requires consideration of the measurement erro', 'ined visually as an increase in\nco2 production relative to v˙ o2. the v˙ o2 max was accepted as\nthe highest 10-s value recorded before volitional exhaustion.\nsubsequently, the subjects performed square-wave transi', 'formed at a cadence of 75 revolutions/min. the\nbreath-by-breath data were collected and displayed at 10-s\nintervals. the vt was determined visually as an increase in\nco2 production relative to v˙ o2. the v˙ o2 max w', 'was\nmeasured breath by breath during all square-wave tests (see\nbelow), and heart rate was measured every 5 s with a telemetric heart rate monitor (polar sports tester, kempele,\nfinland). a ﬁngertip capillary b', 'ental\ntreadmill exercise. in both of these studies, v˙ o2 was not\nanalyzed breath by breath but was averaged over 30-s\nperiods, and the exercise bouts were only performed\nonce. it is possible that, with only one measure']",,,,,,,,,,,,,,
FALSE,s-2005-837486,,,,,,,,,"[('averaged every 5\nseconds ', '5')]","['the following two types of analysis were carried out:\n– ventilatory variables and gas exchange were averaged every 5\nseconds (data management software, cosmed, rome, italy).\nall values were recorded during metabolic steady st']",,,,,,,,,,,,,,
