done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_limit,outlier_avg_type,outlier_avg_subtype,outlier_avg_amount,outlier_avg_MOS,outlier_avg_mean_type,Notes
FALSE,s002469900198,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-011-2283-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2060.105.2018.4.27,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200301000-00009,,,,,,,,,"[[' aberrant'], ['v˙ o2 based on the model and the measured v˙ o2. values of the measured v˙ o2 that were greater than three standard deviations ']]","['rative procedure by minimizing the sum of the mean squares of the differences between the estimated v˙ o2 based on the model and the measured v˙ o2. values of the measured v˙ o2 that were greater than three standard deviations from the v˙ o2 of the model were considered outliers and were removed (18). these outlier values were assumed to be due to aberrant breaths during exercise, such as shallow breathing or breath holding. these values represented less']",±3 SD / 99%,,,,,,
FALSE,s00421-018-3979-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu13051597,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,amhp.4798.2017,,,,,,,,,,,,,,,,,
FALSE,pes.18.2.240,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fpsyg.2021.713106,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2013.09.005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2015-0179,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000003337,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.cir.90.5.2324,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.nmd.2017.03.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000139796.07843.1d,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,16501977-2343,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ypmed.2004.07.006,,,,,,,,,,,,,,,,,
FALSE,s-2007-971924,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2012-0289,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181c3b429,,,,,,,,,[[' aberrant']],['n and storage of the samples allowed for repeated measurement in the event of a measurement error or aberrant result. bla concentration was determined using a yellow springs instrument 2300 blood lactate analy'],,,,,,,
FALSE,ijsnem.19.4.355,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.clinbiomech.2007.11.001,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.cir.0000022687.18568.2a,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-8703_._97_._70187-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00058.2021,,,,,,,,,"[[' sigh'], [' aberrant']]","[' with nonmuscle artifacts, it must be acknowledged that nirs measurements in general can be prone to aberrant signal alterations due to adipose tissue and skin (25), blood volume shifts (26), and muscle hetero', 'bove cp in the nonexercising muscle. both average %smo2 and the slope characteristics at the forearm sight indicate an intensity-dependent relationship between exercise domains (fig. 3a and table 1). the s']",,,,,,,
FALSE,fphys.2018.00713,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0403-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1999.87.3.1186,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1047951100006545,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2016-0581,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00144.2009,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local mean']]","['nalysis procedures the breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, etc., and those values lying more than 4 sds from the local mean were removed. the breath-by-breath data were subsequently linearly interpolated to provide second-b']",±4 SD,,,,,,
FALSE,a-1236-3814,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.33.3.178,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210100486,,,,,,,,,"[[' cough'], [' sigh', ' swallow'], [' errant'], ['breath values (e.g. consequent to a cough or sigh) were deleted from the data set if they fell more than \x8b4 sd ']]","['. in our experience, the mask system is associated with much less subject discomfort, salivation and swallowing than is a mouthpiece-based system. alternatively, the relatively high level of con®dence obtaine', '(i.e. sum of y0 and a) was measured as the average value between min 7 and 9 of exercise. occasional errant breath values (e.g. consequent to a cough or sigh) were deleted from the data set if they fell more than \x8b4 sd outside the mean value for the 30 s interval that bracketed the breath in question. statistical anal']",±4 SD,time,bin,30,mean,whole,
FALSE,jsc.0000000000002948,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s12887-019-1462-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.gaitpost.2010.04.016,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep085036,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-008-0934-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-8703_._94_._90277-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,156855701321138914,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001755,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09593985.2014.1003118,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fnins.2019.00051,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0778,,,,,,,,,,,,,,,,,
FALSE,journal.pone.0202264,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,17461391.2018.1449892,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.arth.2013.04.039,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002602,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1751-7133.2009.00093.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,aor.12936,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2003-45260,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2019.01054,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200204000-00021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,milmed-d-05-0308,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-012-2424-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181cc2472,,,,,,,,,,,,,,,,,
FALSE,s-2001-18521,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00125-004-1373-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jada.archive.2011.0325,,,,,,,,,,,,,,,,,
FALSE,hrt.2008.145441,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apa.12582,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph19031317,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0223548,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0512-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-008-0777-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000000924,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,rccm.2202027,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.cardfail.2009.04.005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fnins.2020.00841,,,,,,,,,[[' aberrant']],"['unnarsson, t. p., ehlers, t. s., and bangsbo, j. (2019). highintensity exercise training ameliorates aberrant expression of markers of mitochondrial turnover but not oxidative damage in skeletal muscle of men ']",,,,,,,
FALSE,s00421-004-1180-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,pxr.0000000000000030,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001274,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001804,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13023-020-01416-6,,,,,,,,,[[' aberrant']],"['in fact, glycogen accumulation, but also to secondary derangements such as increased proteolysis and aberrant autophagy [22]. exercise and diet could counteract this process, acting on different mechanisms. in']",,,,,,,
FALSE,s0022-3476_._05_._81644-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2020.09.009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001327,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-9149_._96_._00762-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0186526,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2014-0364,,,,,,,,,[[' errant']],"['any distorting inﬂuence on both components. editing of data was only performed to exclude occasional errant breaths (lamarra et al. 1987). in addition to the v˙ o2 off-kinetics, epoc was determined as the ti']",,,,,,,
FALSE,rccm.200407-856oc,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apmr.2002.33656,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487316643446,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,clinics_._2015_._01_._09,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jrrd.2012.04.0067,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0021-9290_._91_._90178-p,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,978-3-319-55231-6_34,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3181adb9fb,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3182514a88,,,,,,,,,,,,,,,,,
FALSE,s00421-020-04502-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajrccm.161.1.9903010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-964886,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jphysiol.2010.204461,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,respcare.05735,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,a-1670-7707,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-011-2240-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.12379,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,dom.13953,,,,,,,,,[[' aberrant']],"['4. 10. fiorenza m, gunnarsson tp, ehlers ts, bangsbo j. high-intensity exercise training ameliorates aberrant expression of markers of mitochondrial turnover but not oxidative damage in skeletal muscle of men ']",,,,,,,
FALSE,japplphysiol.00988.2010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18042025,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cells11010039,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s41393-019-0239-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ahs.v15i4.16,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0030-1268487,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13102-020-00205-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-9149_._97_._89343-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0398-7,,,,,,,,,"[[' coughing'], [' swallow', ' talk'], [' errant'], ['breaths (e.g., due to coughing, swallowing or talking) were deleted from the data set when _vo2 exceeded three standard deviations ']]","['te and the actual response of the ergometer, which amounted to 2.2 ± 0.6 s in this study. occasional errant breaths (e.g., due to coughing, swallowing or talking) were deleted from the data set when _vo2 exceeded three standard deviations of the mean, deﬁned as the average of two following and two preceding sampling intervals (lamarra et']",±3 SD / 99%,breath,,4,mean,whole,
FALSE,journal.pone.0113884,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0095202,,,,,,,,,"[['vo2 kinetics the breath-by-breath data from each exercise test were filtered manually to remove outlying breaths, which were defined as breaths deviating by more than four standard deviations ']]","['ll experimental trials were completed. priming exercise, pacing strategy and short-term performance vo2 kinetics the breath-by-breath data from each exercise test were filtered manually to remove outlying breaths, which were defined as breaths deviating by more than four standard deviations from the preceding five breaths. the breath-by-breath data were subsequently linearly interpolated t']",±4 SD,breath,,5,mean,whole,
FALSE,fphys.2022.818733,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2012-0216,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0033-1345135,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,oxfordjournals.eurheartj.a060494,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.physbeh.2018.05.030,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002546,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.maturitas.2011.03.017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-9149_._99_._00063-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jcdr_._2018_._37095.12191,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00514.2016,,,,,,,,,"[[' aberrant'], [' local mean'], ['breath-by-breath v˙ o2p data were edited on an individual basis by removing aberrant data ⱖ3 sd ']]","['(mm) using a lactate analyzer (lactate scout; sports resource group, hawthorne, ny). data analysis. breath-by-breath v˙ o2p data were edited on an individual basis by removing aberrant data ⱖ3 sd from the local mean (33). after each subject’s individual trial was edited, trial repeats were linearly interpolated on']",±3 SD / 99%,,,,,,
FALSE,fpubh.2021.666019,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cs0920331,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0153445,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jpeds.2015.04.058,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2012.05.012,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s21227516,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fnut.2018.00086,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,978-3-030-48238-1_20,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000003623,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-019-04133-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0153229,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00251.2006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s13293-015-0046-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,respcare.07424,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3182430198,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3181857ee6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph19095758,,,,,,,,,,,,,,,,,
FALSE,j.1475-097x.2007.00725.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.107.4.925,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0380,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.rmed.2005.03.007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0030-1265175,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0735-1097_._90_._90460-7,,,,,,,,,[[' aberrant']],['oz or breath-by-breath measurement without averaging the data could lead to erroneous results due to aberrant values. previous studies. few studies have compared voz during incremental exercise in patients wit'],,,,,,,
FALSE,s00421-007-0530-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2022.814056,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0272-5231_._05_._70060-5,,,,,,,,,,,,,,,,,
FALSE,chest.120.4.1218,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.12165,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ahj.2017.02.029,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.125.2.368,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e3182388684,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2004-820956,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jacc.2005.11.089,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200204000-00010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph17114174,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210000331,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chi.2017.0024,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1992.73.4.1340,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s11332-022-00925-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.metabol.2015.06.009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2018.01171,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0596-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0024-3205_._74_._90258-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-012-2541-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-003-0919-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,acs.jproteome.6b00892,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00726-015-2050-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s11332-020-00728-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000150084.97823.f7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210000295,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep085949,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,circj.68.286,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000058434.53664.ec,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-965819,,,,,,,,,,,,,,,,,
FALSE,s-2007-964852,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0505-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0895-7061_._99_._00259-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001559,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0120338,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-013-2593-z,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local mean']]","['eath. data analysis the breath-by-breath _vo2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, etc., and those values lying more than four from the local mean were removed. the breath-by-breath data were standard deviations\n\x0ceur j appl physiol (2013) 113:180']",±4 SD,,,,,,
FALSE,jpa.22.83,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hjr.0b013e328339ccac,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.12151,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.1998.274.5.r1268,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.116.2.363,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mrr.0b013e328325a8a8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199711000-00017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-003-0983-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jep.2019.112119,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000155401.81284.76,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.exger.2010.06.004,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199905000-00008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.apmr.2007.09.035,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.metabol.2010.01.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s1440-2440_._00_._80078-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-016-3395-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00116.2010,,,,,,,,,,,,,,,,,
FALSE,s0735-1097_._96_._00526-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2006.00577.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,a-1343-2127,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18062906,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2018.00143,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000241638.90348.67,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002164,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050441,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2060.2020.00037,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sci1804-331,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050349,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,oncotarget.4031,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sj.sc.3101014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2006-923860,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant'], [' local mean'], ['breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, etc. and those values lying more than 4 standard deviations ']]","['se blood (lactate) values (i.e., δ blood [lactate]) was calculated. oxygen uptake data analysis the breath-by-breath v˙ o2 data from each test were initially examined to exclude errant breaths caused by coughing, swallowing, sighing, etc. and those values lying more than 4 standard deviations from the local mean (based on 5 consecutive breaths) were removed. the data were subsequently linearly interpolated to ']",±4 SD,breath,,5,mean,whole,
FALSE,j.1365-201x.2004.01390.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002864,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-9149_._99_._80228-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.01040.2014,,,,,,,,,"[['v˙ o2 data were ﬁtted to either function (eqs. 1 or 2) using a weighted least-squares nonlinear regression procedure (tablecurve 2d, systat). data points lying outside the 95% prediction interval']]","['al term (38), and thus only its amplitude and duration (td2 ⫺ td1) are presented (see table 3). the v˙ o2 data were ﬁtted to either function (eqs. 1 or 2) using a weighted least-squares nonlinear regression procedure (tablecurve 2d, systat). data points lying outside the 95% prediction interval during the initial ﬁt of a model were excluded. the steady-state v˙ o2 response, referred to as end']",±2 SD / 95%,other,,,,,
FALSE,j.physbeh.2013.09.018,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,expphysiol.2004.029595,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000182497.43221.e1,,,,,,,,,"[[' coughing'], [' swallow'], [' aberrant'], [' local mean'], ['breaths (caused by coughing or swallowing) and data points greater than 3 sd ']]","['s. the vertical dotted line indicates when the predetermined power output was applied. inspected for aberrant breaths (caused by coughing or swallowing) and data points greater than 3 sd from the local mean were eliminated. the data were then interpolated to 1-s values and fit with a three-compartment, tw']",±2 SD / 95%,,,,,,
FALSE,sci19-00042,,,,,,,,,,,,,,,,,
FALSE,00005768-199808000-00021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e318211c01a,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.rmed.2013.06.013,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2018-0471,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00799.2006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,kurumemedj.ms662008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpah.6.3.333,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hcr.0000000000000094,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpa2.26.31,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep085383,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jphysiol.2003.052431,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0209897,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2005-872823,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199604000-00013,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000000178,,,,,,,,,,,,,,,,,
FALSE,journal.pone.0226313,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,radiol.2373041347,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199906000-00010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.chest.2019.10.044,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-014-3039-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2021.700294,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002582,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.freeradbiomed.2020.08.016,,,,,,,,,[[' aberrant']],"[' we make the assumption that higher baseline levels of nrf2 pre-intervention were due to elevated or aberrant production of ros or other electrophilic species, and that exercise training helped reduce baseline']",,,,,,,
FALSE,j.1600-0838.2007.00765.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.rmed.2006.12.011,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0087699,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00246-008-9291-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.cardfail.2011.02.009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050307,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2019.00450,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.healun.2012.12.011,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001366,,,,,,,,,"[[' cough'], [' sigh']]","['eath-by-breath v_ o2 data of each constant-speed test were ﬁrst ﬁltered to remove outliers caused by sighs, coughs, etc., and the data that were more than 3 sds from the average were removed from the original sign']",±3 SD / 99%,,,,,,
FALSE,s0735-1097_._97_._00545-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.apmr.2003.11.023,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0200186,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13312,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050385,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpa.21.239,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2045-9912.304222,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2004-817914,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2017.08.005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-007-0540-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487317702792,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e31825cf22d,,,,,,,,,,,,,,,,,
FALSE,pes.2020-0150,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.psychsport.2019.04.017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.2004.016980,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-971124,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.110.3.693,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13802,,,,,,,,,"[[' cough'], [' swallow', ' sigh'], [' local mean']]","['were ﬁrst inspected to identify data points deemed atypical of the underlying response (i.e., due to coughs, swallows, sighs etc.) by removing data points lying more than four standard deviations from the local mean determined using a 5-breath moving average. edited _vo2 data were then subsequently linearly interp']",±4 SD,breath,rolling,5,mean,whole,
FALSE,bjsports-2011-090306,,,,,,,,,FALSE,FALSE,,,,,,,
